playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,DuelsWon,SavesMade-Parried,UnsuccessfulLongPasses,GoalAssists,PenaltyGoalsConceded,YellowCards,PenaltiesConceded,TotalLossesOfPossession,GoalsConcededOutsideBox,GoalKicks,TotalUnsuccessfulPasses(ExclCrosses&Corners),GkUnsuccessfulDistribution,TotalPasses,AerialDuelsWon,TotalFoulsWon,Drops,Recoveries,GamesPlayed,TotalTackles,Starts,TotalSuccessfulPasses(ExclCrosses&Corners),SuccessfulShortPasses,Catches,TotalFoulsConceded,AerialDuels,GkSuccessfulDistribution,PenaltiesFaced,Appearances,FoulAttemptedTackle,SuccessfulLaunches,Touches,SuccessfulPassesOppositionHalf,SuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,CrossesNotClaimed,SavesMadeFromOutsideBox,SavesMade-Caught,UnsuccessfulPassesOwnHalf,LeftsidePasses,GoalsConcededInsideBox,ForwardPasses,DuelsLost,SavesMadeFromInsideBox,Putthrough/blockedDistribution,Duels,GroundDuels,KeyPasses(attemptAssists),UnsuccessfulShortPasses,SuccessfulOpenPlayPasses,UnsuccessfulLaunches,Index,TacklesWon,SavesMade,TotalClearances,OpenPlayPasses,SuccessfulPassesOwnHalf,Assists(intentional),CleanSheets,RightsidePasses,GroundDuelsWon,TimePlayed,Punches,GoalkeeperSmother,GroundDuelsLost,WinningGoal,PenaltiesSaved,Putthrough/blockedDistributionWon,SavesFromPenalty,CornersWon,SubstituteOff,SubstituteOn,HandballsConceded,TotalRedCards,SuccessfulDribbles,AerialDuelsLost,StraightRedCards,TimesTackled,UnsuccessfulLay-offs,TotalTouchesInOppositionBox,TotalShots,ShotsOffTarget(incWoodwork),TacklesLost,ShotsOnTarget(IncGoals),Interceptions,OwnGoalScored,ThrowInsToOwnPlayer,SuccessfulCrosses&Corners,SuccessfulCrossesOpenPlay,BlockedShots,GoalsFromInsideBox,UnsuccessfulCornersIntoBox,SuccessfulCornersIntoBox,ThrowInsToOppositionPlayer,CornersTaken(inclShortCorners),Goals,SuccessfulLay-offs,PenaltiesTaken,Blocks,RightFootGoals,Offsides,BackwardPasses,SecondGoalAssists,UnsuccessfulCrosses&Corners,UnsuccessfulCrossesOpenPlay,ThroughBalls,Overruns,UnsuccessfulDribbles,HomeGoals,AwayGoals,LeftFootGoals,LastPlayerTackle,HeadedGoals,OtherGoals,AttemptsFromSetPieces,ClearancesOffTheLine,RedCards-2ndYellow,PenaltyGoals,FoulWonPenalty,GoalsFromOutsideBox,PenaltiesOffTarget,SetPiecesGoals
cpl::Football_Player::1189f25d808e414eb258930a8b41dcc9,C. Chantzopoulos,Valour,Defender,2024,defender,16,1019,0,0,3,0,0,0,13,11,5,1,0,0,0,85.0,24,2.12,0,0,0,0,0,0,0,0,61.9,64.38,70.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,,43.0,,5.0,,2.0,80.0,2.0,,76.0,,485.0,19.0,5.0,,28.0,16.0,21.0,12.0,409.0,382.0,,11.0,27.0,,,16.0,3.0,10.0,619.0,114.0,27.0,50.0,,,,26.0,129.0,22.0,191.0,26.0,,10.0,73.0,46.0,3.0,33.0,395.0,34.0,10.0,13.0,,46.0,463.0,295.0,,,135.0,28.0,1019.0,,,18.0,0.0,,7.0,,1.0,5.0,4.0,1.0,,2.0,8.0,,2.0,,6.0,3.0,3.0,8.0,,20.0,,2.0,,,1.0,,,,,,,,,10.0,,1.0,30.0,,,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::373e4451a3104cb29bd3a4c2e716692a,J. Córdova,Inter Toronto,Defender,2024,defender,22,1856,3,3,19,6,6,3,25,22,33,1,8,0,0,84.0,23,1.12,18,0,2,0,0,0,0,0,65.79,49.52,45.45,12.73,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,,46.0,3.0,2.0,8.0,,281.0,4.0,,149.0,,908.0,15.0,33.0,,104.0,22.0,38.0,21.0,759.0,702.0,,22.0,33.0,,,22.0,11.0,3.0,1336.0,441.0,57.0,157.0,,,,38.0,271.0,19.0,240.0,106.0,,48.0,210.0,177.0,12.0,103.0,730.0,17.0,10.0,25.0,,25.0,877.0,327.0,3.0,3.0,135.0,89.0,1856.0,,,88.0,2.0,,16.0,,13.0,10.0,1.0,2.0,,18.0,18.0,,52.0,2.0,25.0,19.0,13.0,13.0,6.0,27.0,,56.0,9.0,7.0,8.0,1.0,4.0,2.0,3.0,18.0,3.0,14.0,,2.0,3.0,1.0,262.0,1.0,46.0,39.0,3.0,2.0,24.0,3.0,0.0,,,,,1.0,,,,,2.0,,
cpl::Football_Player::bf1559f63d3642679c430ff1f41355a7,G. Mukumbilwa,Pacific,Defender,2024,defender,11,657,0,1,0,1,0,1,12,3,10,0,2,0,0,80.0,5,0.68,0,0,0,0,0,0,0,0,80.0,53.97,31.25,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,,28.0,1.0,,2.0,1.0,131.0,1.0,,67.0,,334.0,5.0,10.0,,24.0,11.0,15.0,7.0,267.0,250.0,,3.0,16.0,,,11.0,1.0,4.0,541.0,112.0,17.0,67.0,,,,21.0,52.0,4.0,133.0,29.0,,13.0,63.0,47.0,2.0,39.0,262.0,16.0,10.0,12.0,,44.0,326.0,159.0,,3.0,72.0,29.0,657.0,,,18.0,0.0,,5.0,,2.0,2.0,4.0,1.0,,4.0,11.0,,14.0,,3.0,,,3.0,,13.0,,36.0,4.0,4.0,1.0,,,,19.0,,,1.0,,1.0,,,77.0,,21.0,21.0,,,6.0,,,,,,,,,,,,,,
cpl::Football_Player::c182423a01294fc4a488163b7c07b7f4,G. Metusala,Forge,Defender,2024,defender,23,1862,0,0,0,0,0,0,19,14,6,0,4,0,0,91.0,23,1.11,0,0,0,0,0,0,0,0,73.08,63.81,67.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,,57.0,,2.0,4.0,,140.0,2.0,,119.0,,1228.0,29.0,6.0,,98.0,23.0,26.0,20.0,1109.0,1029.0,,14.0,43.0,,,23.0,4.0,8.0,1421.0,388.0,80.0,82.0,,,,38.0,330.0,21.0,434.0,38.0,,13.0,105.0,62.0,4.0,62.0,1087.0,20.0,10.0,19.0,,57.0,1205.0,721.0,,6.0,406.0,38.0,1862.0,,,24.0,0.0,,9.0,,,4.0,3.0,1.0,,6.0,14.0,,5.0,,3.0,,,7.0,,19.0,,10.0,,,1.0,,,,2.0,,,,,7.0,,,58.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
cpl::Football_Player::242992e119ea4cf3b76878a2029dddac,P. Gee,Vancouver,Defender,2024,defender,24,1927,1,4,5,5,1,4,17,28,19,1,4,0,0,77.0,36,1.68,0,0,0,0,0,0,0,0,56.67,45.41,57.69,18.27,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,,80.0,4.0,4.0,4.0,1.0,436.0,1.0,,220.0,,932.0,30.0,19.0,,92.0,24.0,30.0,23.0,712.0,666.0,,28.0,52.0,,,24.0,13.0,12.0,1481.0,328.0,46.0,241.0,,,,64.0,158.0,35.0,343.0,119.0,,48.0,218.0,166.0,16.0,140.0,702.0,39.0,10.0,17.0,,45.0,920.0,403.0,4.0,3.0,265.0,69.0,1927.0,,,97.0,1.0,,13.0,,20.0,8.0,1.0,1.0,,20.0,22.0,,50.0,,13.0,5.0,4.0,13.0,1.0,23.0,,116.0,19.0,19.0,3.0,,,,41.0,,1.0,3.0,,1.0,1.0,1.0,166.0,,85.0,85.0,,4.0,28.0,1.0,0.0,,,,,,,,,,1.0,,
cpl::Football_Player::f5f9dbfb4ae043d7bf4f7094d31693c3,J. Quintana,Pacific,Defender,2024,defender,17,1199,0,0,4,0,0,0,32,25,21,4,6,1,0,78.0,13,0.98,0,0,0,0,0,0,0,0,65.31,67.9,65.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,,65.0,,,6.0,,153.0,1.0,,124.0,,557.0,30.0,21.0,,49.0,17.0,49.0,14.0,433.0,397.0,,25.0,46.0,,,17.0,12.0,13.0,806.0,118.0,36.0,78.0,,,,47.0,197.0,12.0,253.0,52.0,,18.0,162.0,116.0,3.0,59.0,415.0,51.0,10.0,32.0,,62.0,535.0,315.0,,2.0,73.0,80.0,1199.0,,,36.0,0.0,,7.0,,,2.0,3.0,,1.0,10.0,16.0,,8.0,,11.0,4.0,4.0,17.0,,14.0,,13.0,,,1.0,,,,4.0,,,,,10.0,,4.0,34.0,,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,
cpl::Football_Player::2643a053f0b04373b2b6da28c55fe66e,T. Antonoglou,Valour,Defender,2024,defender,27,2419,1,7,10,8,7,7,51,25,30,1,5,0,0,83.0,40,1.49,50,0,1,0,0,0,0,0,70.83,56.8,45.45,12.17,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,,67.0,7.0,7.0,5.0,,366.0,2.0,1.0,173.0,,965.0,10.0,30.0,,137.0,27.0,72.0,27.0,792.0,709.0,,25.0,22.0,1.0,,27.0,14.0,11.0,1713.0,386.0,83.0,197.0,,,,62.0,41.0,38.0,342.0,108.0,,54.0,250.0,228.0,24.0,106.0,768.0,33.0,10.0,51.0,,48.0,935.0,439.0,6.0,4.0,389.0,132.0,2419.0,,,96.0,1.0,,29.0,,16.0,4.0,,1.0,,30.0,12.0,,46.0,,30.0,10.0,3.0,21.0,7.0,60.0,1.0,162.0,33.0,14.0,6.0,1.0,27.0,15.0,24.0,50.0,1.0,,,6.0,1.0,1.0,193.0,,86.0,42.0,2.0,3.0,24.0,0.0,1.0,,1.0,,,2.0,1.0,,,,,,
cpl::Football_Player::cad9192d6a9541128a76febb4a58387f,E. Kobza,Cavalry,Defender,2024,defender,20,1043,0,0,5,0,2,0,9,11,11,0,1,0,0,87.0,9,0.78,0,0,0,0,0,0,0,0,64.29,57.5,51.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,,66.0,,,1.0,,128.0,,,113.0,,810.0,17.0,11.0,,54.0,20.0,14.0,11.0,697.0,635.0,,11.0,33.0,,,20.0,2.0,11.0,951.0,252.0,62.0,85.0,,,,28.0,312.0,9.0,346.0,34.0,,7.0,80.0,47.0,1.0,47.0,682.0,33.0,10.0,9.0,,32.0,792.0,445.0,,4.0,109.0,29.0,1043.0,,,18.0,0.0,,4.0,,1.0,,9.0,,,4.0,16.0,,5.0,,6.0,5.0,3.0,5.0,2.0,10.0,,18.0,,,,,,,4.0,,,1.0,,4.0,,,43.0,,,,,,2.0,,,,,,,,1.0,,,,,,
cpl::Football_Player::130bf1bad34e405d8bf525d7dab36e0f,T. Walker,Atlético,Defender,2024,defender,18,1352,0,0,3,0,2,0,21,20,16,0,1,0,0,85.0,16,1.07,0,0,0,0,0,0,0,0,75.0,58.59,57.89,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,,63.0,,1.0,1.0,,145.0,1.0,5.0,119.0,,765.0,22.0,16.0,,58.0,18.0,28.0,16.0,646.0,584.0,,20.0,38.0,5.0,,18.0,8.0,6.0,961.0,174.0,62.0,80.0,,,,41.0,296.0,15.0,271.0,53.0,,17.0,128.0,90.0,1.0,56.0,624.0,31.0,10.0,21.0,,45.0,740.0,472.0,,3.0,148.0,53.0,1352.0,,,37.0,0.0,,9.0,,1.0,6.0,2.0,,,10.0,16.0,,6.0,,9.0,3.0,1.0,7.0,2.0,14.0,,10.0,,,,,,,5.0,,,,,12.0,,,50.0,,2.0,2.0,,,3.0,,,,1.0,,,,,,,,,,
cpl::Football_Player::98cef9b296074f4cbb6253e20e5d86a5,C. Rogozinski,Cavalry,Defender,2024,defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::bb4f3ceb0dea445ba52fbc803fac84dd,Y. Gavas,Wanderers,Defender,2024,defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::fd9ddb9946a84feeb1b5e9a8dd531160,A. Samaké,Valour,Defender,2024,defender,3,270,0,0,3,0,1,0,1,3,1,0,0,0,0,86.0,8,2.67,0,0,0,0,0,0,0,0,25.0,52.38,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,,10.0,,,,,23.0,2.0,,17.0,,117.0,2.0,1.0,,7.0,3.0,4.0,3.0,100.0,86.0,,3.0,5.0,,,3.0,2.0,,155.0,44.0,14.0,13.0,,,,5.0,27.0,6.0,68.0,10.0,,4.0,21.0,16.0,,7.0,97.0,4.0,10.0,1.0,,9.0,113.0,56.0,,,14.0,9.0,270.0,,,7.0,0.0,,2.0,,1.0,,,,,4.0,3.0,,2.0,,3.0,3.0,2.0,3.0,1.0,3.0,,1.0,,,,,,,,,,,,1.0,,,8.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
cpl::Football_Player::a5cbbda67e8146238f0b2a599afb2392,G. Carvalho,Atlético,Defender,2024,defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::9a6571b3737143b79989244b08fbd50d,S. Camargo,Cavalry,Midfielder,2024,midfielder,26,1740,3,4,24,7,15,4,7,15,22,6,1,0,0,85.0,15,0.78,1,0,0,0,0,0,0,0,63.64,39.86,60.87,22.73,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,,17.0,4.0,2.0,1.0,,236.0,3.0,,108.0,,710.0,14.0,22.0,,124.0,26.0,11.0,21.0,602.0,585.0,,15.0,23.0,,,26.0,8.0,2.0,1008.0,409.0,17.0,105.0,,,,20.0,115.0,12.0,163.0,89.0,,32.0,148.0,125.0,23.0,91.0,571.0,3.0,10.0,7.0,,3.0,679.0,198.0,2.0,2.0,170.0,45.0,1740.0,,,80.0,1.0,,16.0,,13.0,16.0,5.0,1.0,,12.0,9.0,,55.0,1.0,109.0,24.0,9.0,4.0,15.0,15.0,,5.0,5.0,5.0,7.0,2.0,,,,1.0,3.0,22.0,,3.0,2.0,6.0,262.0,,17.0,17.0,1.0,5.0,23.0,1.0,2.0,,,1.0,,,,,,3.0,1.0,,
cpl::Football_Player::83cede75122b41d0aad420f4fb5daf2e,J. Daley,Cavalry,Midfielder,2024,midfielder,17,622,0,0,2,0,0,0,18,15,17,1,4,0,0,84.0,8,1.16,1,0,1,0,0,0,0,0,75.0,53.66,33.33,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,,18.0,,1.0,4.0,,90.0,2.0,,53.0,,320.0,4.0,17.0,,41.0,17.0,24.0,7.0,267.0,260.0,,15.0,12.0,,,17.0,10.0,2.0,451.0,159.0,7.0,49.0,,,,11.0,64.0,6.0,106.0,38.0,,14.0,82.0,70.0,6.0,35.0,249.0,14.0,10.0,18.0,,2.0,301.0,111.0,,,69.0,40.0,622.0,,,30.0,0.0,,6.0,,3.0,7.0,10.0,,,1.0,8.0,,7.0,,11.0,2.0,2.0,6.0,,6.0,,14.0,3.0,3.0,4.0,,,,3.0,1.0,,1.0,,2.0,,1.0,81.0,,7.0,7.0,,1.0,2.0,,,,,,,,,,,,,,
cpl::Football_Player::0f32aad5bf304f70bb295ab41b41b4d9,M. Henry,Cavalry,Midfielder,2024,midfielder,9,419,2,0,10,2,7,0,2,10,11,1,1,0,0,85.0,4,0.86,0,0,2,0,0,0,0,0,20.0,43.28,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,,1.0,,1.0,1.0,,60.0,,,23.0,,144.0,2.0,11.0,,12.0,9.0,10.0,5.0,121.0,113.0,,10.0,7.0,,,9.0,8.0,1.0,246.0,83.0,8.0,28.0,,,,1.0,33.0,4.0,39.0,38.0,,7.0,67.0,60.0,8.0,22.0,115.0,,10.0,2.0,,4.0,137.0,39.0,,,39.0,27.0,419.0,,,33.0,1.0,,4.0,,3.0,5.0,4.0,,,6.0,5.0,,17.0,,13.0,10.0,3.0,8.0,7.0,2.0,,2.0,1.0,1.0,4.0,2.0,,,,,2.0,5.0,,,1.0,1.0,33.0,,6.0,6.0,,1.0,6.0,0.0,2.0,1.0,,,,,,,,,,,
cpl::Football_Player::edcfdeb0583a4f25b44f57a7e66b2d6d,L. Callegari,Wanderers,Midfielder,2024,midfielder,25,2091,0,3,7,3,3,3,54,45,27,1,4,1,0,91.0,35,1.51,32,0,0,0,0,0,0,0,77.14,53.04,58.82,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0,,46.0,3.0,2.0,4.0,,250.0,4.0,,160.0,,1679.0,20.0,27.0,,192.0,25.0,70.0,24.0,1519.0,1408.0,,45.0,34.0,,,25.0,29.0,2.0,2046.0,747.0,111.0,149.0,,,,45.0,450.0,31.0,441.0,116.0,,38.0,247.0,213.0,32.0,114.0,1465.0,7.0,10.0,54.0,,20.0,1621.0,787.0,3.0,4.0,458.0,111.0,2091.0,,,102.0,0.0,,26.0,,8.0,2.0,1.0,,1.0,14.0,14.0,1.0,26.0,,8.0,7.0,4.0,16.0,3.0,47.0,,10.0,15.0,4.0,4.0,,13.0,8.0,1.0,32.0,,30.0,,3.0,,1.0,330.0,1.0,34.0,10.0,8.0,2.0,11.0,,,,,,,1.0,,,,,,,
cpl::Football_Player::64ff8ebb61c74060b52ab17341495a05,M. Ferrin,Wanderers,Midfielder,2024,midfielder,27,2126,6,2,48,8,27,2,22,26,79,3,0,0,0,83.0,32,1.35,3,0,1,1,1,0,0,0,64.71,57.0,55.17,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,,16.0,2.0,2.0,,,253.0,5.0,,110.0,,628.0,32.0,79.0,,78.0,27.0,34.0,24.0,518.0,513.0,,26.0,58.0,,,27.0,13.0,,1106.0,398.0,5.0,109.0,,,,20.0,47.0,27.0,173.0,132.0,,33.0,307.0,249.0,19.0,94.0,509.0,7.0,10.0,22.0,,20.0,619.0,122.0,2.0,2.0,239.0,143.0,2126.0,,,106.0,0.0,,18.0,,17.0,13.0,3.0,,,31.0,26.0,,72.0,4.0,97.0,48.0,21.0,12.0,27.0,14.0,,11.0,2.0,1.0,16.0,6.0,2.0,1.0,2.0,3.0,6.0,10.0,1.0,3.0,4.0,3.0,169.0,1.0,19.0,16.0,3.0,8.0,32.0,5.0,1.0,1.0,,1.0,,7.0,,,1.0,3.0,,,
cpl::Football_Player::665cea6eccc741f8aef577d5196aa0be,J. McGlinchey,Cavalry,Midfielder,2024,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::29146de022e149ceb100b57434a926f9,S. Rea,Wanderers,Midfielder,2024,midfielder,14,734,1,0,12,1,5,0,6,10,9,2,3,0,0,82.0,13,1.59,6,0,0,0,0,0,0,0,60.0,41.11,0.0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,,7.0,,,3.0,,130.0,2.0,,56.0,,299.0,,9.0,,24.0,14.0,10.0,9.0,243.0,235.0,,10.0,2.0,,,14.0,5.0,,483.0,155.0,8.0,64.0,,,,6.0,74.0,11.0,89.0,53.0,,14.0,90.0,88.0,9.0,49.0,233.0,,10.0,6.0,,,288.0,97.0,,,52.0,37.0,734.0,,,51.0,0.0,,6.0,,7.0,9.0,5.0,,,18.0,2.0,,36.0,,24.0,12.0,7.0,4.0,5.0,6.0,,5.0,9.0,6.0,16.0,1.0,2.0,2.0,,6.0,1.0,11.0,,,,2.0,84.0,,14.0,12.0,,1.0,20.0,1.0,0.0,1.0,,,,1.0,,,,,,,
cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5,A. Daniels,Wanderers,Midfielder,2024,midfielder,26,1257,0,1,9,1,6,1,16,10,15,0,1,0,0,84.0,26,1.86,6,0,0,0,0,0,0,0,69.57,44.78,46.67,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,,20.0,1.0,2.0,1.0,,192.0,4.0,,94.0,,562.0,7.0,15.0,,57.0,26.0,23.0,14.0,468.0,437.0,,10.0,15.0,,,26.0,6.0,1.0,801.0,276.0,31.0,92.0,,,,21.0,136.0,22.0,160.0,74.0,,23.0,134.0,119.0,19.0,74.0,445.0,6.0,10.0,16.0,,9.0,535.0,201.0,1.0,1.0,131.0,53.0,1257.0,,,66.0,0.0,,9.0,,6.0,10.0,12.0,,,16.0,8.0,,46.0,1.0,20.0,9.0,3.0,7.0,6.0,4.0,,17.0,9.0,5.0,7.0,,3.0,2.0,,6.0,,10.0,,3.0,,,135.0,,19.0,14.0,2.0,4.0,22.0,,,,,,,1.0,,,,,,,
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver,Midfielder,2024,midfielder,21,630,0,0,6,0,2,0,3,10,11,0,0,0,0,76.0,16,2.29,19,0,0,0,0,0,0,0,30.0,40.3,28.57,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,,18.0,,2.0,,,131.0,,,68.0,,276.0,4.0,11.0,,45.0,21.0,10.0,6.0,208.0,198.0,,10.0,14.0,,,21.0,2.0,,403.0,141.0,10.0,92.0,,,,13.0,79.0,16.0,82.0,40.0,,12.0,67.0,53.0,11.0,50.0,199.0,5.0,10.0,3.0,,3.0,265.0,80.0,,,53.0,23.0,630.0,,,30.0,0.0,,3.0,,6.0,6.0,15.0,1.0,,2.0,10.0,,11.0,1.0,19.0,6.0,4.0,7.0,2.0,2.0,,3.0,13.0,6.0,3.0,,11.0,4.0,,19.0,,4.0,,1.0,,,62.0,,37.0,21.0,,,4.0,,,,,,,,,,,,,,
cpl::Football_Player::6aa0420a7a3448a49b34c863c5b11ce4,N. Myroniuk,Cavalry,Midfielder,2024,midfielder,11,364,0,1,3,1,1,1,6,7,5,0,1,0,0,70.0,2,0.49,1,0,0,0,0,0,0,0,50.0,41.54,33.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,,3.0,1.0,,1.0,,73.0,,,32.0,,104.0,5.0,5.0,,18.0,11.0,12.0,4.0,72.0,71.0,,7.0,15.0,,,11.0,1.0,1.0,212.0,49.0,1.0,35.0,,,,4.0,11.0,2.0,25.0,38.0,,22.0,65.0,50.0,3.0,29.0,70.0,2.0,10.0,6.0,,4.0,102.0,23.0,1.0,,25.0,22.0,364.0,,,28.0,0.0,,13.0,,6.0,4.0,7.0,,,5.0,10.0,,15.0,,12.0,3.0,2.0,6.0,1.0,4.0,,2.0,,,2.0,,,,1.0,1.0,,3.0,,,,,43.0,,7.0,7.0,,,5.0,,,,,,,,,,,,,,
cpl::Football_Player::ad84db4f538d40f0b2ef200c7a5ed403,Renan Garcia,Vancouver,Midfielder,2024,midfielder,27,2247,0,0,21,0,9,0,35,47,10,0,6,0,0,85.0,39,1.56,0,0,0,0,0,0,0,0,53.85,47.13,51.76,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,,37.0,,4.0,6.0,,217.0,2.0,,170.0,,1095.0,44.0,10.0,,142.0,27.0,65.0,26.0,925.0,855.0,,47.0,85.0,,,27.0,32.0,6.0,1458.0,430.0,70.0,97.0,,,,79.0,333.0,37.0,361.0,138.0,,54.0,261.0,176.0,14.0,133.0,890.0,24.0,10.0,35.0,,59.0,1059.0,497.0,,4.0,269.0,79.0,2247.0,,,97.0,0.0,,29.0,,4.0,8.0,1.0,2.0,,5.0,41.0,,18.0,,21.0,21.0,12.0,30.0,9.0,32.0,,,2.0,2.0,9.0,,,,1.0,,,6.0,,14.0,,,132.0,,6.0,6.0,,,6.0,,,,,,,6.0,,,,,,,
cpl::Football_Player::6b46d359901b4fcdbbc99c0d60edd8fe,Vitor Dias,Wanderers,Midfielder,2024,midfielder,18,490,1,1,7,2,2,1,6,8,22,2,0,0,0,79.0,9,1.65,3,0,0,0,0,0,0,0,54.55,51.89,54.55,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,,6.0,1.0,,,,100.0,3.0,,48.0,,220.0,6.0,22.0,,35.0,18.0,11.0,4.0,172.0,163.0,,8.0,11.0,,,18.0,4.0,1.0,364.0,130.0,9.0,38.0,,,,12.0,59.0,6.0,72.0,51.0,,13.0,106.0,95.0,7.0,42.0,163.0,1.0,10.0,6.0,,1.0,211.0,43.0,1.0,,41.0,49.0,490.0,,,46.0,0.0,,4.0,,5.0,4.0,14.0,,,16.0,5.0,,30.0,,32.0,7.0,5.0,5.0,2.0,4.0,,4.0,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,1.0,5.0,,2.0,,2.0,48.0,,2.0,1.0,2.0,,12.0,1.0,0.0,1.0,,,,,,,,1.0,,,
cpl::Football_Player::ea993e84d28d42ad8bdef8cff90110c3,J. Gagnon-Laparé,Wanderers,Midfielder,2024,midfielder,23,1264,0,2,10,2,4,2,18,27,28,0,10,1,0,85.0,23,1.64,10,0,1,0,0,0,0,0,58.06,50.32,70.0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,,20.0,2.0,2.0,10.0,,162.0,3.0,,99.0,,656.0,14.0,28.0,,66.0,23.0,31.0,16.0,557.0,516.0,,27.0,20.0,,,23.0,10.0,,882.0,286.0,41.0,86.0,,,,30.0,112.0,20.0,179.0,77.0,,21.0,155.0,135.0,11.0,79.0,524.0,3.0,10.0,18.0,,13.0,618.0,275.0,1.0,,194.0,64.0,1264.0,,,71.0,0.0,,11.0,,7.0,14.0,7.0,2.0,1.0,5.0,6.0,1.0,28.0,1.0,26.0,10.0,6.0,13.0,4.0,14.0,,6.0,4.0,3.0,5.0,,7.0,1.0,,10.0,,12.0,,2.0,,,171.0,,17.0,6.0,3.0,2.0,3.0,,,,,,,,1.0,,,,,,
