playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,TimePlayed,Touches,SavesMadeFromOutsideBox,Punches,SuccessfulDribbles,Appearances,AerialDuelsWon,Duels,TotalTackles,TotalPasses,GoalkeeperSmother,SuccessfulOpenPlayPasses,Catches,TotalLossesOfPossession,UnsuccessfulLaunches,SuccessfulLongPasses,SuccessfulShortPasses,GkUnsuccessfulDistribution,SavesMade-Caught,Starts,Recoveries,CleanSheets,TotalClearances,UnsuccessfulPassesOwnHalf,SavesMadeFromInsideBox,TotalFoulsWon,PenaltiesFaced,PenaltiesConceded,TotalUnsuccessfulPasses(ExclCrosses&Corners),DuelsWon,GamesPlayed,TotalSuccessfulPasses(ExclCrosses&Corners),GoalsConcededOutsideBox,SavesMade,SuccessfulPassesOppositionHalf,GoalsConcededInsideBox,RightsidePasses,ForwardPasses,TotalFoulsConceded,FoulAttemptedTackle,YellowCards,LeftsidePasses,OwnGoalScored,SavesMade-Parried,SuccessfulLaunches,TacklesLost,DuelsLost,UnsuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,AerialDuels,SuccessfulPassesOwnHalf,Index,Drops,GroundDuels,GkSuccessfulDistribution,PenaltyGoalsConceded,UnsuccessfulShortPasses,OpenPlayPasses,GroundDuelsLost,GroundDuelsWon,HomeGoals,AwayGoals,WinningGoal,PenaltiesSaved,SavesFromPenalty,CornersWon,SubstituteOff,HandballsConceded,AerialDuelsLost,Interceptions,CrossesNotClaimed,TacklesWon,KeyPasses(attemptAssists),StraightRedCards,TotalRedCards,Putthrough/blockedDistributionWon,Putthrough/blockedDistribution,UnsuccessfulLay-offs,SubstituteOn,TimesTackled,UnsuccessfulDribbles,ThrowInsToOppositionPlayer,ShotsOffTarget(incWoodwork),UnsuccessfulCrosses&Corners,TotalShots,GoalAssists,SuccessfulCrossesOpenPlay,Assists(intentional),ThroughBalls,BackwardPasses,TotalTouchesInOppositionBox,SuccessfulCrosses&Corners,Offsides,ThrowInsToOwnPlayer,UnsuccessfulCrossesOpenPlay,Blocks,GoalsFromInsideBox,RightFootGoals,BlockedShots,ShotsOnTarget(IncGoals),Goals,HeadedGoals,SecondGoalAssists,CornersTaken(inclShortCorners),UnsuccessfulCornersIntoBox,SuccessfulCornersIntoBox,LeftFootGoals,SetPiecesGoals,GoalsFromOutsideBox,AttemptsFromSetPieces,SuccessfulLay-offs,PenaltyGoals,PenaltiesTaken,ClearancesOffTheLine,FoulWonPenalty,OtherGoals,LastManTackle,RedCards-2ndYellow,PenaltiesOffTarget
cpl::Football_Player::d1433885dbb94149b5acefd04d818f56,B. John,Atlético,Defender,2021,defender,5,147,0,0,1,0,1,0,2,2,4,0,0,0,100,76.0,3,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,76.0,,,,5.0,1.0,8.0,2.0,65.0,,48.0,,17.0,2.0,5.0,44.0,,,2.0,4.0,,1.0,4.0,,4.0,,,16.0,6.0,5.0,49.0,,,11.0,3.0,12.0,19.0,2.0,1.0,,26.0,,,1.0,,2.0,9.0,12.0,1.0,38.0,10.0,,7.0,,1.0,7.0,64.0,2.0,5.0,0.0,0.0,0.0,,,,2.0,,,1.0,,2.0,1.0,,,,1.0,,3.0,,,1.0,,,1.0,,,,,8.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::a75ac9bdd7fe4c87bd657f07db89d6e2,M. Kapor,Atlético,Defender,2021,defender,21,1756,0,0,3,0,0,0,7,17,6,0,4,0,43,88.0,28,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756.0,1096.0,,,2.0,21.0,23.0,103.0,17.0,919.0,,778.0,,125.0,20.0,94.0,707.0,2.0,,20.0,59.0,2.0,62.0,34.0,,6.0,,2.0,118.0,48.0,21.0,801.0,,,162.0,28.0,225.0,298.0,17.0,6.0,4.0,350.0,,,12.0,10.0,55.0,73.0,85.0,53.0,639.0,10.0,,50.0,,9.0,45.0,885.0,25.0,25.0,0.0,0.0,0.0,,,1.0,3.0,2.0,30.0,31.0,,7.0,1.0,,,7.0,10.0,,1.0,2.0,,,3.0,1.0,3.0,,,,,46.0,11.0,,,2.0,1.0,15.0,,,4.0,,,,1.0,,,,,,,,,,,,,,,,
cpl::Football_Player::3ebb1a23b8bf4400bf5519f616825cad,K. Sow,Wanderers,Defender,2021,defender,11,900,0,0,0,0,0,0,14,6,5,0,0,0,64,87.0,11,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,650.0,,,4.0,11.0,9.0,67.0,23.0,539.0,,450.0,,92.0,6.0,34.0,431.0,,,10.0,55.0,2.0,24.0,38.0,,5.0,,,74.0,41.0,11.0,465.0,2.0,,134.0,9.0,187.0,222.0,6.0,3.0,,90.0,,,1.0,9.0,26.0,31.0,38.0,14.0,333.0,10.0,,53.0,1.0,1.0,43.0,524.0,21.0,32.0,0.0,0.0,0.0,,,1.0,1.0,,5.0,11.0,,14.0,2.0,,,3.0,7.0,,1.0,4.0,1.0,,,2.0,,,2.0,,,40.0,3.0,2.0,,7.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::d46e06f14e0d47e58d6f5f00e1eabfa9,T. Meilleur-Giguère,Wanderers,Defender,2021,defender,10,745,0,0,4,0,1,0,7,1,3,0,1,0,58,84.0,8,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.0,635.0,,,3.0,10.0,17.0,52.0,12.0,536.0,,440.0,,96.0,27.0,59.0,388.0,,,7.0,41.0,2.0,34.0,26.0,,3.0,,,89.0,34.0,10.0,447.0,,,107.0,8.0,161.0,195.0,1.0,,1.0,162.0,,,5.0,5.0,18.0,59.0,63.0,29.0,340.0,10.0,,23.0,,1.0,30.0,527.0,6.0,17.0,0.0,0.0,0.0,,,2.0,,,12.0,14.0,,7.0,1.0,,,7.0,9.0,,3.0,2.0,2.0,,3.0,,4.0,,,,,18.0,8.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::88981199ee1c47cbb911a6b22266e324,M. Tissot,Atlético,Defender,2021,defender,13,547,0,1,6,0,1,1,2,10,10,1,3,0,58,86.0,3,0.49,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.0,379.0,,,3.0,13.0,7.0,45.0,7.0,313.0,,253.0,,55.0,7.0,32.0,235.0,,,4.0,30.0,1.0,11.0,13.0,,10.0,,,46.0,26.0,13.0,267.0,,,121.0,3.0,98.0,105.0,10.0,5.0,3.0,59.0,,,3.0,5.0,19.0,27.0,36.0,12.0,150.0,10.0,,33.0,,,19.0,299.0,14.0,19.0,,,0.0,,,2.0,2.0,,5.0,4.0,,2.0,1.0,,,3.0,10.0,,9.0,3.0,,,5.0,3.0,6.0,1.0,2.0,1.0,2.0,51.0,1.0,4.0,1.0,1.0,2.0,2.0,,,2.0,1.0,,,,5.0,1.0,2.0,,,,1.0,,,,,,,,,
cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1,A. Jean-Baptiste,Valour,Defender,2021,defender,7,554,2,0,2,0,2,0,1,6,3,0,0,0,58,79.0,2,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.0,318.0,,,1.0,7.0,14.0,39.0,6.0,239.0,,181.0,,54.0,7.0,24.0,163.0,,,7.0,20.0,5.0,30.0,24.0,,3.0,,,52.0,24.0,7.0,187.0,,,38.0,2.0,67.0,107.0,6.0,4.0,,55.0,,,3.0,5.0,15.0,27.0,28.0,24.0,150.0,10.0,,15.0,,,25.0,231.0,5.0,10.0,1.0,1.0,1.0,,,1.0,1.0,,10.0,12.0,,1.0,1.0,,,2.0,4.0,,,,,1.0,,,2.0,,1.0,,,10.0,4.0,1.0,,3.0,,8.0,2.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,
cpl::Football_Player::025b3abb0a9541f29ad82d9cd2eb8335,J. Escalante,Cavalry,Midfielder,2021,midfielder,26,2089,1,3,17,0,7,3,31,32,46,5,9,0,53,72.0,26,1.12,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089.0,1350.0,,,23.0,26.0,15.0,251.0,46.0,727.0,,495.0,,428.0,33.0,53.0,464.0,,,24.0,135.0,6.0,20.0,63.0,,46.0,,2.0,210.0,130.0,26.0,517.0,3.0,,298.0,23.0,265.0,246.0,32.0,18.0,9.0,56.0,,,3.0,15.0,121.0,86.0,248.0,28.0,257.0,10.0,,223.0,,4.0,124.0,697.0,108.0,115.0,1.0,0.0,1.0,,,17.0,10.0,3.0,13.0,22.0,,31.0,27.0,,,17.0,45.0,,2.0,49.0,33.0,20.0,10.0,101.0,17.0,3.0,18.0,1.0,1.0,160.0,33.0,38.0,5.0,128.0,69.0,1.0,1.0,1.0,6.0,7.0,1.0,,1.0,45.0,20.0,16.0,,,,2.0,,,,,,,,,
cpl::Football_Player::316e45756fc44527ada7b1ea025918b0,J. Di Chiara,York,Midfielder,2021,midfielder,25,1519,1,3,20,0,9,3,26,33,46,2,4,1,43,84.0,26,1.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519.0,960.0,,,14.0,25.0,29.0,264.0,45.0,667.0,,541.0,,189.0,3.0,18.0,542.0,,,15.0,82.0,3.0,10.0,22.0,,46.0,,,107.0,133.0,25.0,560.0,3.0,,337.0,23.0,166.0,173.0,33.0,24.0,4.0,177.0,,,1.0,19.0,131.0,10.0,89.0,66.0,224.0,10.0,,198.0,,4.0,97.0,648.0,94.0,104.0,1.0,0.0,0.0,,,5.0,5.0,2.0,37.0,16.0,,26.0,14.0,,1.0,14.0,30.0,1.0,10.0,36.0,14.0,,11.0,4.0,20.0,3.0,,1.0,2.0,151.0,48.0,1.0,2.0,9.0,4.0,2.0,1.0,,8.0,9.0,1.0,,,1.0,,1.0,1.0,,,2.0,8.0,,,,,,,1.0,
cpl::Football_Player::9a6571b3737143b79989244b08fbd50d,S. Camargo,Cavalry,Midfielder,2021,midfielder,23,1313,4,2,21,0,13,2,4,13,23,5,3,0,50,79.0,17,1.17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313.0,716.0,,,22.0,23.0,10.0,133.0,7.0,453.0,,327.0,,218.0,3.0,17.0,337.0,,,19.0,76.0,,1.0,12.0,,23.0,,,99.0,62.0,23.0,354.0,,,251.0,17.0,116.0,148.0,13.0,3.0,3.0,85.0,,,,3.0,71.0,15.0,99.0,20.0,108.0,10.0,,113.0,,1.0,84.0,426.0,61.0,52.0,3.0,1.0,0.0,,,17.0,18.0,2.0,10.0,5.0,,4.0,24.0,,,12.0,25.0,,4.0,42.0,24.0,3.0,8.0,12.0,21.0,2.0,4.0,2.0,4.0,104.0,68.0,5.0,5.0,8.0,11.0,,3.0,1.0,3.0,13.0,4.0,2.0,,3.0,1.0,1.0,1.0,,1.0,,6.0,,1.0,,1.0,,,,
cpl::Football_Player::9a58790e005543519bc2d1f7e0734a02,D. Reas-Do,Cavalry,Midfielder,2021,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver FC,Midfielder,2021,midfielder,18,1171,1,5,11,0,4,5,11,5,10,5,0,0,15,75.0,14,1.08,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.0,609.0,,,15.0,18.0,3.0,116.0,17.0,355.0,,255.0,,216.0,1.0,21.0,242.0,,,14.0,53.0,1.0,5.0,21.0,,10.0,,,92.0,45.0,18.0,263.0,,,203.0,14.0,100.0,127.0,5.0,2.0,,49.0,,,,6.0,71.0,13.0,123.0,19.0,80.0,10.0,,97.0,,2.0,79.0,344.0,55.0,42.0,0.0,1.0,0.0,,,9.0,10.0,,16.0,3.0,,11.0,18.0,,,18.0,35.0,1.0,4.0,32.0,13.0,,7.0,52.0,11.0,5.0,5.0,4.0,4.0,79.0,26.0,20.0,5.0,5.0,31.0,1.0,1.0,1.0,11.0,4.0,1.0,,1.0,30.0,16.0,12.0,,,,,4.0,,,,,,,,
cpl::Football_Player::17728b7d96ed4d229e797e5ee1ba6fa8,T. Gardner,Edmonton,Midfielder,2021,midfielder,10,487,0,0,3,0,1,0,8,9,7,1,0,0,30,87.0,5,0.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.0,299.0,,,7.0,10.0,4.0,64.0,9.0,214.0,,183.0,,65.0,,3.0,182.0,,,5.0,26.0,,,3.0,,7.0,,,29.0,27.0,10.0,185.0,,,108.0,5.0,66.0,61.0,9.0,2.0,,36.0,,,,1.0,37.0,5.0,27.0,13.0,78.0,10.0,,51.0,,,24.0,212.0,28.0,23.0,0.0,0.0,0.0,,,3.0,5.0,1.0,9.0,4.0,,8.0,5.0,,,5.0,8.0,,5.0,13.0,4.0,,2.0,1.0,3.0,,1.0,,3.0,51.0,12.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,
cpl::Football_Player::18e486a41b7241688feba37e02c26f4a,V. Loturi,Montréal,Midfielder,2021,midfielder,28,1745,2,1,6,0,4,1,31,25,23,0,5,0,32,87.0,22,1.13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745.0,1165.0,,,25.0,28.0,14.0,214.0,48.0,864.0,,726.0,,189.0,7.0,30.0,714.0,,,16.0,155.0,4.0,10.0,24.0,,23.0,,,120.0,110.0,28.0,744.0,2.0,,329.0,20.0,238.0,260.0,25.0,15.0,5.0,154.0,,,,17.0,104.0,28.0,105.0,43.0,421.0,10.0,,171.0,,3.0,92.0,846.0,75.0,96.0,0.0,2.0,0.0,,,3.0,5.0,3.0,29.0,36.0,,31.0,19.0,,,20.0,30.0,,12.0,30.0,12.0,,2.0,9.0,6.0,1.0,1.0,1.0,3.0,212.0,21.0,6.0,,3.0,5.0,4.0,2.0,1.0,9.0,4.0,2.0,,,8.0,3.0,5.0,1.0,,,,7.0,,,,,,,,
cpl::Football_Player::3f9fd29f429f4cf7838256806a93e993,N. Ledgerwood,Cavalry,Midfielder,2021,midfielder,20,1327,1,0,8,0,4,0,24,34,22,0,7,0,54,72.0,14,0.95,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327.0,776.0,,,2.0,20.0,12.0,154.0,37.0,547.0,,357.0,,225.0,15.0,45.0,346.0,,,18.0,89.0,2.0,6.0,30.0,,22.0,,1.0,156.0,71.0,20.0,391.0,2.0,,227.0,12.0,112.0,206.0,34.0,25.0,7.0,135.0,,,5.0,13.0,83.0,41.0,161.0,22.0,191.0,10.0,,132.0,,2.0,115.0,505.0,73.0,59.0,0.0,1.0,0.0,,,14.0,11.0,1.0,10.0,13.0,,24.0,18.0,,,12.0,24.0,,2.0,12.0,5.0,2.0,4.0,35.0,8.0,,4.0,,2.0,94.0,15.0,27.0,,3.0,11.0,3.0,,1.0,8.0,4.0,1.0,,1.0,43.0,18.0,17.0,,1.0,1.0,3.0,4.0,,,,,,,,
cpl::Football_Player::f52a8b692a56475c9c08c17236a42e86,S. Shome,Cavalry,Midfielder,2021,midfielder,27,2186,0,2,14,0,4,2,34,43,17,3,2,0,59,81.0,36,1.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.0,1138.0,,,12.0,27.0,37.0,263.0,57.0,805.0,,631.0,,262.0,5.0,28.0,617.0,,,25.0,124.0,4.0,14.0,39.0,,17.0,,,160.0,123.0,27.0,645.0,4.0,,399.0,32.0,206.0,307.0,43.0,22.0,2.0,165.0,,,1.0,23.0,140.0,21.0,131.0,62.0,248.0,10.0,,201.0,,4.0,139.0,790.0,115.0,86.0,0.0,0.0,0.0,,,6.0,11.0,6.0,25.0,24.0,,34.0,18.0,,,31.0,49.0,1.0,2.0,35.0,21.0,,10.0,10.0,14.0,2.0,2.0,1.0,3.0,127.0,40.0,2.0,3.0,6.0,10.0,7.0,,,9.0,4.0,,,,,,,,,,,13.0,,,,,,,,
cpl::Football_Player::888d5cd82ec54bbf84b6a4a2e2134a86,M. Durrans,Edmonton,Midfielder,2021,midfielder,16,321,0,1,11,0,6,1,4,7,6,3,0,0,16,67.0,7,1.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.0,135.0,,,4.0,16.0,3.0,49.0,6.0,74.0,,44.0,,44.0,,3.0,46.0,,,2.0,12.0,,1.0,5.0,,6.0,,,25.0,19.0,16.0,49.0,1.0,,33.0,6.0,10.0,19.0,7.0,3.0,,20.0,,,,2.0,30.0,2.0,21.0,18.0,16.0,10.0,,31.0,,1.0,23.0,69.0,15.0,16.0,0.0,0.0,0.0,,,4.0,1.0,1.0,15.0,1.0,,4.0,6.0,,,2.0,5.0,,14.0,6.0,2.0,,5.0,1.0,11.0,1.0,,,,25.0,23.0,,3.0,,1.0,,,,5.0,6.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::4a6d5e39917444859fc535fdf684b690,Adam Najem,Edmonton,Midfielder,2021,midfielder,16,1211,1,2,13,0,6,2,21,13,12,0,4,0,26,83.0,27,2.01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211.0,680.0,,,3.0,16.0,5.0,124.0,33.0,520.0,,418.0,,133.0,9.0,24.0,404.0,,,14.0,78.0,,3.0,23.0,,12.0,,,92.0,53.0,16.0,428.0,4.0,,262.0,23.0,168.0,136.0,13.0,12.0,4.0,101.0,,,2.0,12.0,71.0,21.0,76.0,19.0,167.0,10.0,,105.0,,2.0,71.0,510.0,57.0,48.0,1.0,0.0,0.0,,,4.0,9.0,1.0,14.0,12.0,,21.0,16.0,,,12.0,27.0,2.0,2.0,21.0,8.0,1.0,7.0,7.0,13.0,2.0,1.0,2.0,1.0,115.0,26.0,1.0,,8.0,4.0,,1.0,1.0,1.0,6.0,1.0,,,2.0,1.0,1.0,,,,,3.0,,,,,,,,
cpl::Football_Player::06a2eff249fd4320a2c4753d25ea5f0f,M. Polisi,Valour,Midfielder,2021,midfielder,15,1013,0,0,5,0,1,0,17,21,14,0,3,0,45,88.0,15,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.0,855.0,,,13.0,15.0,5.0,134.0,38.0,701.0,,607.0,,112.0,11.0,40.0,576.0,,,11.0,76.0,3.0,14.0,34.0,,14.0,,,85.0,70.0,15.0,616.0,4.0,,247.0,11.0,202.0,184.0,21.0,12.0,3.0,219.0,,,1.0,21.0,64.0,33.0,52.0,11.0,369.0,10.0,,123.0,,1.0,52.0,691.0,58.0,65.0,0.0,0.0,0.0,,,,3.0,2.0,6.0,10.0,,17.0,3.0,,,10.0,17.0,,4.0,9.0,2.0,,4.0,1.0,5.0,,,,1.0,96.0,2.0,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,
cpl::Football_Player::6bda12878690489697b20b110e311ad1,E. Simmons,Vancouver FC,Midfielder,2021,midfielder,25,1568,1,0,4,0,2,0,32,22,8,0,3,0,48,85.0,16,0.92,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568.0,1134.0,,,9.0,25.0,13.0,161.0,47.0,894.0,,743.0,,206.0,10.0,37.0,716.0,,,17.0,125.0,7.0,18.0,43.0,,8.0,,,141.0,76.0,25.0,753.0,1.0,,344.0,15.0,229.0,312.0,22.0,15.0,3.0,241.0,,,2.0,15.0,85.0,24.0,107.0,27.0,413.0,10.0,,134.0,,3.0,117.0,884.0,71.0,63.0,0.0,1.0,0.0,,,2.0,5.0,,14.0,23.0,,32.0,15.0,,,21.0,39.0,,8.0,24.0,8.0,,2.0,9.0,4.0,,1.0,,,112.0,11.0,4.0,,2.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,,,11.0,7.0,3.0,,,,,3.0,,,,,,,,
cpl::Football_Player::ea993e84d28d42ad8bdef8cff90110c3,J. Gagnon-Laparé,Wanderers,Midfielder,2021,midfielder,22,1838,0,3,11,0,3,3,41,28,33,1,3,0,57,87.0,23,1.13,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838.0,1559.0,,,18.0,22.0,15.0,202.0,52.0,1118.0,,930.0,,277.0,17.0,80.0,885.0,,,20.0,128.0,7.0,20.0,44.0,,33.0,,,153.0,118.0,22.0,965.0,7.0,,521.0,16.0,436.0,323.0,28.0,10.0,3.0,143.0,,,7.0,11.0,84.0,48.0,178.0,26.0,464.0,10.0,,176.0,,1.0,105.0,1078.0,73.0,103.0,0.0,0.0,0.0,,,9.0,,5.0,11.0,19.0,,41.0,29.0,,,16.0,35.0,1.0,2.0,22.0,5.0,5.0,8.0,69.0,11.0,3.0,7.0,3.0,2.0,216.0,31.0,20.0,1.0,81.0,17.0,5.0,,,6.0,3.0,,,,50.0,41.0,7.0,,,,2.0,9.0,,,,,,,,
cpl::Football_Player::6f0bf504d0ed4e47b885d8b0f7634541,A. González,Edmonton,Midfielder,2021,midfielder,16,1094,5,3,25,0,16,3,14,7,24,8,1,0,50,79.0,17,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.0,559.0,,,8.0,16.0,4.0,107.0,19.0,377.0,,279.0,,146.0,4.0,17.0,279.0,,,13.0,60.0,1.0,1.0,26.0,,24.0,,,81.0,55.0,16.0,296.0,2.0,,191.0,15.0,88.0,103.0,7.0,3.0,1.0,39.0,,,,5.0,52.0,15.0,66.0,8.0,106.0,10.0,,99.0,,2.0,66.0,360.0,48.0,51.0,3.0,2.0,0.0,,,9.0,8.0,,4.0,6.0,,14.0,14.0,,,10.0,19.0,,3.0,26.0,13.0,,9.0,11.0,25.0,3.0,1.0,2.0,2.0,147.0,47.0,1.0,8.0,5.0,11.0,,5.0,2.0,8.0,16.0,5.0,1.0,,,,,2.0,,,,6.0,,,,,,,,
cpl::Football_Player::c3a357530ca345ee801114eea7ffc636,Soria,Edmonton,Midfielder,2021,midfielder,26,2112,1,1,11,0,4,1,18,10,9,0,2,0,57,82.0,36,1.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112.0,1225.0,,,3.0,26.0,28.0,131.0,37.0,1022.0,,804.0,,223.0,37.0,72.0,763.0,,,23.0,118.0,3.0,34.0,64.0,,9.0,,,187.0,77.0,26.0,835.0,6.0,,334.0,30.0,292.0,437.0,10.0,6.0,2.0,186.0,,,11.0,19.0,54.0,86.0,130.0,49.0,501.0,10.0,,82.0,,3.0,101.0,982.0,33.0,49.0,1.0,0.0,1.0,,,3.0,3.0,,21.0,28.0,,18.0,4.0,,,8.0,18.0,,3.0,5.0,1.0,1.0,7.0,7.0,11.0,1.0,,1.0,1.0,107.0,13.0,,,2.0,5.0,7.0,1.0,,2.0,4.0,1.0,,,1.0,1.0,,1.0,,,,5.0,,,,,,,,
cpl::Football_Player::f77e3806065040479a624ed8a41a3971,S. Firth,Wanderers,Midfielder,2021,midfielder,10,504,0,0,1,0,0,0,8,9,1,0,1,0,41,82.0,6,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.0,263.0,,,2.0,10.0,5.0,45.0,11.0,208.0,,169.0,,54.0,2.0,7.0,162.0,,,7.0,25.0,,2.0,16.0,,1.0,,,39.0,19.0,10.0,169.0,2.0,,77.0,4.0,55.0,57.0,9.0,6.0,1.0,49.0,,,1.0,3.0,26.0,12.0,24.0,12.0,92.0,10.0,,33.0,,,27.0,208.0,19.0,14.0,0.0,0.0,0.0,,,,6.0,1.0,7.0,8.0,,8.0,2.0,,,5.0,9.0,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,47.0,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,1.0,4.0,,,,,,,,
cpl::Football_Player::eae44bc0cb2c42dd86f566cebebbf690,O. Bassett,Atlético,Midfielder,2021,midfielder,20,1304,2,3,15,0,7,3,20,23,13,2,3,0,50,89.0,16,1.1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304.0,1062.0,,,16.0,20.0,8.0,153.0,27.0,801.0,,692.0,,200.0,4.0,40.0,670.0,,,15.0,87.0,2.0,4.0,22.0,,13.0,,,91.0,63.0,20.0,710.0,3.0,,427.0,13.0,213.0,214.0,23.0,16.0,3.0,176.0,,,1.0,7.0,90.0,17.0,108.0,16.0,302.0,10.0,,137.0,,1.0,74.0,779.0,82.0,55.0,2.0,0.0,1.0,,,7.0,10.0,,8.0,10.0,,20.0,17.0,,,12.0,20.0,,5.0,38.0,22.0,1.0,8.0,39.0,15.0,3.0,,3.0,1.0,198.0,15.0,19.0,2.0,7.0,8.0,1.0,1.0,2.0,7.0,7.0,2.0,,,49.0,25.0,16.0,,,1.0,4.0,2.0,,,,,,,,
cpl::Football_Player::1c8d4e6412fa41c1891f61750aac16c1,A. Portal,Simcoe County,Midfielder,2021,midfielder,10,808,0,0,1,0,1,0,21,16,6,0,2,0,25,87.0,7,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.0,551.0,,,10.0,10.0,2.0,94.0,30.0,361.0,,307.0,,94.0,6.0,9.0,302.0,,,9.0,63.0,5.0,12.0,23.0,,6.0,,,50.0,48.0,10.0,311.0,1.0,,117.0,6.0,67.0,136.0,16.0,9.0,2.0,101.0,,,4.0,9.0,46.0,16.0,39.0,8.0,195.0,10.0,,86.0,,,34.0,357.0,40.0,46.0,0.0,0.0,0.0,,,2.0,1.0,2.0,6.0,7.0,,21.0,1.0,,,5.0,9.0,1.0,1.0,6.0,2.0,6.0,,12.0,1.0,,1.0,,,57.0,8.0,1.0,,56.0,12.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
