playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SavesMade,TimePlayed,GkSuccessfulDistribution,PenaltiesConceded,SuccessfulLaunches,OpenPlayPasses,CornersWon,BackwardPasses,SuccessfulPassesOppositionHalf,UnsuccessfulLaunches,YellowCards,UnsuccessfulLongPasses,TotalLossesOfPossession,SuccessfulPassesOwnHalf,UnsuccessfulShortPasses,PenaltyGoalsConceded,Punches,TotalPasses,TotalFoulsConceded,SuccessfulShortPasses,GoalsConcededInsideBox,TotalUnsuccessfulPasses(ExclCrosses&Corners),RightsidePasses,KeyPasses(attemptAssists),UnsuccessfulPassesOppositionHalf,PenaltiesSaved,GoalkeeperSmother,Recoveries,Starts,Drops,UnsuccessfulPassesOwnHalf,Touches,Appearances,FoulAttemptedTackle,Catches,GroundDuels,ForwardPasses,TotalTouchesInOppositionBox,Index,DuelsWon,SuccessfulLongPasses,TotalFoulsWon,SavesMadeFromOutsideBox,SavesMade-Parried,AerialDuelsWon,Duels,TotalClearances,SavesMadeFromInsideBox,PenaltiesFaced,GamesPlayed,SavesFromPenalty,SavesMade-Caught,GkUnsuccessfulDistribution,GroundDuelsLost,LeftsidePasses,SuccessfulOpenPlayPasses,TotalSuccessfulPasses(ExclCrosses&Corners),AerialDuels,CleanSheets,DuelsLost,GroundDuelsWon,GoalsConcededOutsideBox,SubstituteOff,TotalRedCards,StraightRedCards,CrossesNotClaimed,OwnGoalScored,SuccessfulDribbles,TotalTackles,Putthrough/blockedDistribution,HandballsConceded,LastManTackle,TacklesWon,Interceptions,Putthrough/blockedDistributionWon,AerialDuelsLost,TacklesLost,ThrowInsToOwnPlayer,SubstituteOn,ShotsOffTarget(incWoodwork),TotalShots,BlockedShots,Blocks,ClearancesOffTheLine,UnsuccessfulCrossesOpenPlay,SuccessfulCrosses&Corners,ThrowInsToOppositionPlayer,SuccessfulCrossesOpenPlay,UnsuccessfulDribbles,UnsuccessfulCrosses&Corners,ThroughBalls,SuccessfulLay-offs,CornersTaken(inclShortCorners),RedCards-2ndYellow,UnsuccessfulCornersIntoBox,Assists(intentional),GoalAssists,Offsides,SuccessfulCornersIntoBox,ShotsOnTarget(IncGoals),AttemptsFromSetPieces,Goals,RightFootGoals,GoalsFromInsideBox,UnsuccessfulLay-offs,HeadedGoals,GoalsFromOutsideBox,LeftFootGoals,FoulWonPenalty,SecondGoalAssists,SetPiecesGoals,PenaltiesTaken,PenaltyGoals,OtherGoals,PenaltiesOffTarget
cpl::Football_Player::392be6a9c97c4804a198cd3b34e93705,D. Carreiro,Vaughan,Midfielder,2019,midfielder,23,1441,2,2,22,0,9,2,10,19,31,8,3,0,20,76,32,2.0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1441,,,,518,9.0,97.0,261,1.0,3.0,33.0,235,156,101.0,3.0,,544,19.0,381,28.0,134.0,158,23.0,146,,,78.0,15.0,,14.0,788,23,7.0,,123.0,167.0,38.0,10,64.0,29.0,31.0,,,5.0,148.0,2.0,,,23,,,,64.0,122.0,390,410,25.0,1.0,84.0,59.0,4.0,6.0,,,,,13.0,15.0,22.0,2.0,,10.0,4.0,5.0,20.0,5.0,10.0,8.0,13.0,22.0,10.0,1.0,,15.0,7.0,1.0,1.0,13.0,26.0,2.0,6.0,16.0,,7.0,1.0,2.0,8.0,5.0,9.0,3.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,
cpl::Football_Player::8a1540634bea4bb2ab53a066c4d95f14,G. Frano,Forge,Midfielder,2019,midfielder,26,1964,1,0,11,0,2,0,40,35,13,0,6,0,66,79,20,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1964,,,6.0,1113,6.0,109.0,459,23.0,6.0,78.0,370,436,172.0,1.0,,1143,35.0,822,17.0,250.0,183,12.0,188,,,150.0,20.0,,72.0,1618,26,21.0,,178.0,459.0,18.0,10,133.0,71.0,13.0,,,41.0,240.0,34.0,,,26,,,,86.0,392.0,864,893,62.0,9.0,107.0,92.0,3.0,3.0,,,,,19.0,62.0,34.0,2.0,,40.0,40.0,23.0,21.0,22.0,93.0,6.0,9.0,11.0,2.0,14.0,,9.0,2.0,42.0,2.0,10.0,10.0,1.0,2.0,,,,,,,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,
cpl::Football_Player::0e6d9987204441a9a9d05ed9f620ce78,W. Murofushi,York,Midfielder,2019,midfielder,23,1718,3,0,13,0,9,0,29,30,34,3,3,0,53,86,23,1.2,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1718,,,2.0,1050,4.0,154.0,429,4.0,3.0,28.0,216,498,123.0,1.0,,1075,30.0,873,18.0,151.0,307,23.0,127,,,151.0,20.0,,35.0,1330,23,25.0,,172.0,311.0,28.0,10,105.0,51.0,34.0,,,8.0,187.0,2.0,,,23,,,,75.0,303.0,899,924,15.0,1.0,82.0,97.0,5.0,13.0,,,,,19.0,44.0,24.0,1.0,,29.0,18.0,12.0,7.0,15.0,5.0,3.0,4.0,13.0,4.0,8.0,,6.0,3.0,1.0,2.0,5.0,11.0,3.0,3.0,7.0,,5.0,,,3.0,1.0,9.0,,3.0,3.0,3.0,,,,,1.0,,,1.0,1.0,,
cpl::Football_Player::a7d8b842c6cf4d9899c79a10b51475bb,G. Muenkat,Valour,Midfielder,2019,midfielder,13,365,0,0,6,0,2,0,4,7,7,0,0,0,8,67,5,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,365,,,,85,1.0,20.0,41,1.0,,3.0,65,16,26.0,,,86,7.0,57,3.0,29.0,22,3.0,27,,,17.0,2.0,,6.0,179,13,3.0,,50.0,29.0,16.0,10,24.0,,7.0,,,1.0,62.0,,,,13,,,,27.0,15.0,57,57,12.0,,38.0,23.0,2.0,1.0,,,,,10.0,6.0,8.0,,,4.0,5.0,3.0,11.0,2.0,9.0,11.0,4.0,6.0,2.0,1.0,,4.0,,3.0,,7.0,4.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,
cpl::Football_Player::635e5049325f4750a08ca52440ff5651,D. Sacramento,Valour,Midfielder,2019,midfielder,18,1135,1,1,20,0,6,1,19,22,21,1,0,0,28,73,19,1.51,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1135,,,2.0,447,5.0,75.0,215,5.0,,17.0,215,129,112.0,2.0,,468,22.0,324,16.0,129.0,122,15.0,114,,,75.0,12.0,,26.0,718,18,12.0,,130.0,162.0,23.0,10,72.0,15.0,21.0,,,10.0,165.0,11.0,,,18,,,,68.0,109.0,321,339,35.0,2.0,93.0,62.0,3.0,8.0,,,,,13.0,28.0,24.0,3.0,,19.0,11.0,14.0,25.0,9.0,5.0,6.0,14.0,20.0,5.0,,,5.0,5.0,1.0,2.0,18.0,11.0,4.0,12.0,9.0,,6.0,,1.0,1.0,3.0,6.0,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,
cpl::Football_Player::3f6a675727214bcc96972b28a2e3dbf8,José Galán,Valour,Midfielder,2019,midfielder,13,901,0,0,9,0,1,0,16,31,18,0,5,0,28,82,21,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,901,,2.0,1.0,481,1.0,62.0,194,6.0,5.0,22.0,121,211,67.0,3.0,,494,31.0,375,21.0,89.0,151,9.0,61,,,69.0,11.0,,33.0,644,13,22.0,,102.0,152.0,,10,55.0,30.0,18.0,,,7.0,127.0,15.0,,,13,,,,54.0,129.0,393,405,25.0,2.0,72.0,48.0,,6.0,,,,,4.0,26.0,18.0,2.0,,16.0,4.0,11.0,18.0,10.0,1.0,2.0,8.0,9.0,,7.0,1.0,4.0,,,,1.0,5.0,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,
cpl::Football_Player::847957cccc8242d3b03dd683f45f083f,J. Gutiérrez,Wanderers,Midfielder,2019,midfielder,19,1240,2,0,12,0,5,0,15,25,39,4,3,0,44,78,15,1.09,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1240,,,2.0,340,7.0,95.0,191,,3.0,16.0,210,97,62.0,1.0,,354,25.0,261,11.0,78.0,42,12.0,105,,,76.0,14.0,,14.0,648,19,16.0,,166.0,133.0,20.0,10,87.0,15.0,39.0,,,13.0,195.0,5.0,,,19,,,,92.0,84.0,265,276,29.0,2.0,108.0,74.0,4.0,7.0,,,,,13.0,23.0,11.0,3.0,,15.0,10.0,5.0,16.0,8.0,7.0,5.0,7.0,12.0,4.0,5.0,1.0,12.0,12.0,3.0,1.0,19.0,41.0,,3.0,37.0,,25.0,,,4.0,10.0,5.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,
cpl::Football_Player::cb63f715ae9044639eb7eebd00a93a9b,E. John,Wanderers,Midfielder,2019,midfielder,18,1435,0,1,7,0,3,1,29,30,17,0,4,0,58,77,18,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1435,,,1.0,575,1.0,52.0,226,13.0,4.0,38.0,183,226,103.0,1.0,,592,30.0,426,15.0,141.0,135,6.0,95,,,106.0,17.0,,48.0,825,18,19.0,,140.0,229.0,5.0,10,89.0,25.0,17.0,,,24.0,181.0,29.0,,,18,,,,75.0,176.0,435,451,41.0,3.0,92.0,65.0,3.0,4.0,,,,,4.0,44.0,36.0,1.0,,29.0,21.0,19.0,17.0,15.0,,1.0,4.0,7.0,3.0,10.0,,2.0,1.0,,1.0,1.0,2.0,,1.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,
cpl::Football_Player::6bda12878690489697b20b110e311ad1,E. Simmons,Vancouver FC,Midfielder,2019,midfielder,13,969,0,0,3,0,0,0,18,14,7,0,2,0,55,82,10,0.93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,969,,,1.0,470,1.0,51.0,181,3.0,2.0,23.0,125,222,65.0,1.0,,485,14.0,365,9.0,88.0,122,9.0,73,,,98.0,10.0,,30.0,641,13,13.0,,98.0,173.0,,10,52.0,32.0,7.0,,,5.0,107.0,13.0,,,13,,,,51.0,139.0,384,397,9.0,2.0,55.0,47.0,1.0,2.0,,,,,12.0,28.0,29.0,,,18.0,18.0,17.0,4.0,10.0,,3.0,3.0,3.0,,1.0,,2.0,6.0,,,2.0,15.0,,2.0,18.0,,10.0,,,,6.0,,,,,,,,,,,,,,,,
cpl::Football_Player::9530e64bf7744102b3eeecd7fcf46c34,E. Cissé,Forge,Midfielder,2019,midfielder,23,1731,2,2,17,0,9,2,31,28,18,2,0,0,33,86,16,0.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1731,,,3.0,754,7.0,161.0,408,5.0,,13.0,205,251,101.0,1.0,,772,28.0,619,13.0,114.0,221,10.0,95,,,151.0,21.0,,23.0,1088,23,16.0,,182.0,198.0,40.0,10,106.0,39.0,18.0,,,20.0,241.0,17.0,,,23,,,,96.0,192.0,641,658,59.0,4.0,135.0,86.0,3.0,11.0,,,,,19.0,49.0,29.0,3.0,,31.0,31.0,15.0,39.0,18.0,5.0,2.0,8.0,17.0,4.0,4.0,,3.0,1.0,,1.0,13.0,4.0,1.0,11.0,1.0,,,2.0,2.0,2.0,,9.0,,2.0,2.0,2.0,,,,,,,,,,,
cpl::Football_Player::dd4f4492d8c24742a0221478a33737d8,Son Yong-Chan,Edmonton,Midfielder,2019,midfielder,14,952,0,1,1,0,1,1,19,16,12,0,1,0,28,76,11,1.04,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,952,,,5.0,303,9.0,58.0,123,14.0,1.0,27.0,171,119,50.0,2.0,,311,16.0,207,9.0,77.0,56,15.0,67,,,50.0,11.0,,32.0,556,14,9.0,,77.0,121.0,9.0,10,48.0,27.0,12.0,,,7.0,102.0,3.0,,,14,,,,36.0,76.0,227,234,25.0,1.0,54.0,41.0,2.0,6.0,,,,,,29.0,22.0,1.0,,19.0,8.0,11.0,18.0,10.0,58.0,3.0,,1.0,1.0,,,15.0,8.0,41.0,4.0,5.0,22.0,,1.0,14.0,,7.0,1.0,1.0,,4.0,1.0,,,,,,,,,,,,,,,
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver FC,Midfielder,2019,midfielder,22,1285,2,2,23,0,10,2,34,26,23,3,1,0,36,71,24,1.68,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1285,,,4.0,373,14.0,56.0,163,16.0,1.0,30.0,305,119,83.0,2.0,,380,26.0,245,22.0,113.0,37,18.0,131,,,92.0,12.0,,28.0,903,22,14.0,,251.0,180.0,63.0,10,138.0,22.0,23.0,,,7.0,270.0,27.0,,,22,,,,120.0,107.0,261,267,19.0,1.0,132.0,131.0,2.0,3.0,,,,,62.0,47.0,44.0,3.0,,34.0,19.0,26.0,12.0,13.0,43.0,10.0,13.0,23.0,8.0,3.0,,35.0,15.0,14.0,9.0,37.0,46.0,,,15.0,,10.0,2.0,2.0,3.0,5.0,10.0,,2.0,2.0,1.0,,,1.0,,1.0,,,,,,
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver FC,Midfielder,2019,midfielder,24,1662,6,5,32,0,19,5,22,23,11,13,1,0,7,78,28,1.52,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1662,,,4.0,527,12.0,125.0,271,14.0,1.0,41.0,263,169,79.0,4.0,,544,23.0,396,26.0,120.0,130,24.0,134,,,89.0,19.0,,34.0,855,24,15.0,,145.0,168.0,53.0,10,56.0,28.0,11.0,,,1.0,159.0,10.0,,,24,,,,90.0,121.0,411,424,14.0,3.0,103.0,55.0,2.0,14.0,,,,,15.0,29.0,23.0,1.0,,22.0,2.0,11.0,13.0,7.0,7.0,5.0,13.0,32.0,11.0,2.0,,31.0,16.0,,7.0,16.0,48.0,,8.0,25.0,,13.0,3.0,5.0,13.0,8.0,19.0,2.0,6.0,5.0,5.0,,,1.0,1.0,,,,1.0,,,
cpl::Football_Player::d069182d8eb04822aaaa25098cf0e87d,J. Golubar,Valour,Midfielder,2019,midfielder,3,255,0,0,1,0,1,0,2,8,3,0,0,0,25,79,3,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,255,,,,110,2.0,34.0,50,2.0,,4.0,38,38,20.0,,,112,8.0,87,3.0,24.0,26,3.0,20,,,15.0,3.0,,4.0,146,3,5.0,,28.0,33.0,6.0,10,14.0,1.0,3.0,,,1.0,32.0,1.0,,,3,,,,15.0,19.0,86,88,4.0,,18.0,13.0,,1.0,,,,,6.0,4.0,7.0,,,2.0,1.0,1.0,3.0,2.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
cpl::Football_Player::0e2b6aa5fbdf49f399441b22b356d14c,K. Bekker,Forge,Midfielder,2019,midfielder,28,2444,4,5,45,0,18,5,14,29,11,4,2,0,38,82,24,0.88,90,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2444,,,2.0,1323,25.0,295.0,712,22.0,2.0,69.0,413,438,183.0,3.0,,1385,29.0,1025,20.0,252.0,350,41.0,280,,,164.0,27.0,,55.0,1785,28,18.0,,139.0,393.0,39.0,10,61.0,108.0,11.0,,,16.0,181.0,20.0,,,28,,,,94.0,347.0,1079,1133,42.0,11.0,120.0,45.0,4.0,2.0,,,,,12.0,23.0,30.0,1.0,,14.0,17.0,19.0,26.0,9.0,6.0,1.0,27.0,45.0,18.0,2.0,,20.0,17.0,3.0,3.0,13.0,83.0,6.0,19.0,90.0,,56.0,5.0,5.0,4.0,18.0,18.0,11.0,4.0,1.0,3.0,1.0,,1.0,3.0,,,1.0,1.0,,,
cpl::Football_Player::2a0dc42d1dba4748a99b39aa920f7497,J. Brown,Cavalry,Forward,2019,forward,25,1397,4,1,29,0,13,1,15,34,7,5,2,0,33,77,8,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1397,,,1.0,288,13.0,107.0,151,4.0,2.0,8.0,181,80,63.0,,,297,34.0,222,7.0,71.0,77,16.0,80,,,57.0,15.0,,8.0,549,25,11.0,,133.0,64.0,70.0,10,67.0,4.0,7.0,,,21.0,196.0,4.0,,,25,,,,87.0,49.0,217,226,63.0,7.0,129.0,46.0,1.0,5.0,,,,,13.0,26.0,28.0,3.0,,15.0,2.0,12.0,42.0,11.0,,10.0,16.0,29.0,13.0,,,17.0,5.0,,5.0,15.0,17.0,,7.0,,,,1.0,1.0,5.0,,13.0,,4.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,
cpl::Football_Player::ce28065c8a3b4288ba09d3e26cc5e4fd,O.Fakunle,Cavalry,Forward,2019,forward,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,,,,3,,1.0,2,,,,3,1,,,,3,,3,1.0,,1,,2,,,1.0,,,,10,2,,,,1.0,,10,,,,,,,,,,,2,,,,,,3,3,,,,,,,,,,,,,2.0,,,,,2.0,,,,2.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::56a1c426e347456e875c52b4e799f2ea,N. Pasquotti,Cavalry,Forward,2019,forward,25,1943,5,3,29,0,16,3,29,45,49,2,6,0,42,73,12,0.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1943,,,3.0,479,38.0,142.0,235,6.0,6.0,15.0,450,122,119.0,1.0,,483,45.0,343,12.0,134.0,37,22.0,177,,,119.0,22.0,,20.0,1197,25,29.0,,316.0,153.0,100.0,10,191.0,6.0,49.0,,,37.0,403.0,11.0,,,25,,,,162.0,151.0,345,349,87.0,7.0,212.0,154.0,,5.0,,,,,59.0,48.0,38.0,2.0,,29.0,13.0,16.0,50.0,19.0,91.0,3.0,13.0,29.0,6.0,1.0,,63.0,8.0,71.0,8.0,49.0,63.0,1.0,3.0,,,,3.0,3.0,2.0,,16.0,,5.0,2.0,5.0,,1.0,,2.0,1.0,1.0,,,,,
cpl::Football_Player::4a3790eed104423781b21001cbce69e9,A. García,Wanderers,Forward,2019,forward,24,2082,7,0,35,0,23,0,17,34,45,16,2,0,19,80,24,1.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2082,,,,381,28.0,126.0,204,,2.0,7.0,253,112,75.0,2.0,,397,34.0,309,19.0,82.0,80,15.0,81,,,96.0,23.0,,20.0,757,24,10.0,,205.0,98.0,79.0,10,107.0,6.0,45.0,,,9.0,252.0,5.0,,,24,,,,107.0,93.0,301,315,47.0,6.0,145.0,98.0,5.0,4.0,,,,,29.0,24.0,30.0,6.0,,17.0,2.0,7.0,38.0,7.0,7.0,1.0,12.0,35.0,4.0,,,18.0,1.0,1.0,1.0,20.0,19.0,1.0,9.0,1.0,,1.0,,,16.0,,23.0,,7.0,4.0,6.0,2.0,,1.0,3.0,1.0,,,,,,
cpl::Football_Player::c314da16fc8343e497f44db035a9f413,D. Malonga,Cavalry,Forward,2019,forward,26,1961,11,1,59,0,34,1,1,11,35,16,1,0,44,82,17,0.78,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1961,,,,486,13.0,174.0,286,,1.0,1.0,207,126,93.0,2.0,,505,11.0,405,14.0,94.0,141,18.0,86,,,51.0,23.0,,12.0,785,26,4.0,,105.0,100.0,101.0,10,90.0,6.0,35.0,,,46.0,208.0,13.0,,,26,,,,61.0,90.0,392,411,103.0,1.0,118.0,44.0,3.0,12.0,,,,,9.0,2.0,14.0,2.0,,1.0,2.0,2.0,57.0,1.0,1.0,3.0,25.0,59.0,10.0,2.0,,4.0,1.0,1.0,1.0,11.0,4.0,,10.0,,,,1.0,1.0,16.0,,34.0,,11.0,9.0,10.0,3.0,1.0,1.0,,,,,2.0,1.0,1.0,
cpl::Football_Player::1b5317cdeb7f40dd8a7eccc207d46158,A. Pepple,Cavalry,Forward,2019,forward,8,61,0,0,0,0,0,0,1,4,1,2,0,0,40,78,1,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,61,,,,9,,4.0,6,,,,10,1,2.0,,,9,4.0,7,1.0,2.0,2,,2,,,3.0,,,,21,8,1.0,,7.0,,,10,4.0,,1.0,,,2.0,12.0,,,,8,,,,5.0,3.0,7,7,5.0,,8.0,2.0,,,,,,,,1.0,1.0,,,1.0,,1.0,3.0,,,8.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
cpl::Football_Player::49bd7ec1be034a33a576d28b705b3611,T. Ameobi,Edmonton,Forward,2019,forward,23,1860,4,0,22,0,10,0,16,49,31,5,4,0,50,74,22,1.06,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1860,,,,499,8.0,146.0,255,2.0,4.0,9.0,250,125,127.0,4.0,,515,49.0,369,21.0,136.0,112,23.0,109,,,66.0,21.0,,29.0,790,23,18.0,,167.0,137.0,59.0,10,136.0,10.0,31.0,,,76.0,317.0,15.0,,,23,,,,107.0,120.0,364,379,150.0,2.0,181.0,60.0,1.0,6.0,,,,,7.0,25.0,21.0,3.0,,16.0,7.0,9.0,74.0,9.0,3.0,2.0,12.0,22.0,1.0,1.0,,2.0,1.0,,1.0,10.0,2.0,1.0,18.0,,,,,,5.0,,10.0,,4.0,3.0,4.0,2.0,1.0,,,1.0,,,1.0,1.0,,
cpl::Football_Player::e8e645fea075440a9f8568e37b9bd5e2,R. Edwini-Bonsu,Edmonton,Forward,2019,forward,12,363,0,1,9,0,6,1,5,9,13,1,1,0,40,65,5,1.24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,363,,,,80,3.0,17.0,44,3.0,1.0,4.0,75,17,25.0,,,82,9.0,52,3.0,29.0,24,9.0,40,,,21.0,3.0,,3.0,184,12,8.0,,54.0,28.0,14.0,10,26.0,1.0,13.0,,,2.0,59.0,1.0,,,12,,,,30.0,13.0,51,53,5.0,,33.0,24.0,2.0,3.0,,,,,5.0,7.0,3.0,,,5.0,3.0,1.0,3.0,2.0,1.0,9.0,3.0,9.0,,,,8.0,8.0,,2.0,3.0,14.0,1.0,,10.0,,5.0,1.0,1.0,1.0,5.0,6.0,1.0,,,,,,,,,,,,,,
cpl::Football_Player::0d06cd6c87bb4d4f84bc157902b8b11b,Ahmed Al Ghamdi,Pacific,Forward,2019,forward,8,330,1,0,7,0,4,0,7,4,2,0,0,0,16,85,9,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,,216,1.0,40.0,98,,,6.0,52,88,29.0,,,221,4.0,179,9.0,35.0,42,2.0,26,,,12.0,4.0,,9.0,285,8,2.0,,38.0,69.0,5.0,10,21.0,7.0,2.0,,,1.0,44.0,3.0,,,8,,,,18.0,70.0,181,186,6.0,,23.0,20.0,,4.0,,,,,9.0,9.0,7.0,,,7.0,1.0,2.0,5.0,2.0,2.0,4.0,3.0,7.0,3.0,,,,,,,6.0,,,1.0,,,,,,,,4.0,,1.0,1.0,,,,1.0,,,,,,,,
cpl::Football_Player::ee8bab3f6a2e4ca6a0f2d7fb78444601,L. Perea,Wanderers,Forward,2019,forward,15,1014,3,1,15,0,11,1,6,11,12,4,2,0,41,75,17,1.51,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1014,,,,291,5.0,87.0,147,,2.0,4.0,132,80,74.0,2.0,,304,11.0,221,15.0,78.0,84,11.0,68,,,36.0,12.0,,13.0,442,15,5.0,,75.0,74.0,33.0,10,41.0,5.0,12.0,,,10.0,99.0,1.0,,,15,,,,44.0,59.0,213,226,24.0,1.0,58.0,31.0,2.0,6.0,,,,,9.0,10.0,16.0,1.0,,6.0,2.0,10.0,14.0,4.0,3.0,3.0,4.0,15.0,3.0,,,3.0,1.0,1.0,1.0,6.0,3.0,,9.0,,,,1.0,1.0,4.0,,11.0,,3.0,3.0,3.0,2.0,,,,,,,2.0,2.0,,
cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,Forge,Forward,2019,forward,18,998,2,2,15,0,8,2,14,15,27,0,1,0,0,82,13,1.17,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,998,,,1.0,356,9.0,102.0,217,3.0,1.0,11.0,164,81,56.0,3.0,,363,15.0,275,11.0,67.0,80,8.0,73,,,84.0,11.0,,7.0,594,18,7.0,,151.0,97.0,42.0,10,65.0,21.0,27.0,,,,156.0,1.0,,,18,,,,86.0,84.0,289,296,5.0,1.0,91.0,65.0,2.0,7.0,,,,,14.0,24.0,28.0,,,14.0,3.0,16.0,5.0,10.0,7.0,7.0,7.0,15.0,5.0,,,12.0,2.0,,1.0,12.0,13.0,2.0,2.0,6.0,,1.0,2.0,2.0,,1.0,8.0,,2.0,2.0,2.0,,,,,,,,1.0,,,
cpl::Football_Player::32ac22e018504c2f98dc4d3c64e42803,J. Hernández,Scottish,Forward,2019,forward,19,652,1,2,11,0,7,2,17,25,18,6,2,0,32,78,11,1.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,652,,,,177,5.0,65.0,95,,2.0,3.0,123,49,39.0,1.0,,185,25.0,139,9.0,42.0,49,4.0,35,,,39.0,6.0,,10.0,379,19,13.0,,124.0,38.0,30.0,10,62.0,4.0,18.0,,,13.0,164.0,4.0,,,19,,,,75.0,33.0,135,143,40.0,,102.0,49.0,2.0,5.0,,,,,9.0,22.0,16.0,2.0,,17.0,5.0,11.0,27.0,5.0,3.0,13.0,4.0,11.0,8.0,,,2.0,1.0,,1.0,12.0,3.0,,2.0,1.0,,1.0,1.0,2.0,6.0,,7.0,,1.0,,1.0,1.0,1.0,,,,,,,,,
