playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SuccessfulPassesOppositionHalf,TotalFoulsWon,TotalUnsuccessfulPasses(ExclCrosses&Corners),Starts,Duels,AerialDuelsWon,GroundDuelsLost,SuccessfulLongPasses,DuelsWon,SavesMadeFromOutsideBox,TotalSuccessfulPasses(ExclCrosses&Corners),ForwardPasses,GroundDuels,SuccessfulPassesOwnHalf,YellowCards,Interceptions,PenaltyGoalsConceded,PenaltiesFaced,UnsuccessfulPassesOppositionHalf,Appearances,CleanSheets,SavesMadeFromInsideBox,LeftsidePasses,SavesMade,UnsuccessfulPassesOwnHalf,Recoveries,SavesMade-Parried,Index,OpenPlayPasses,GoalkeeperSmother,Catches,DuelsLost,SuccessfulShortPasses,CrossesNotClaimed,GamesPlayed,GkUnsuccessfulDistribution,TotalPasses,TotalClearances,Punches,Drops,Touches,SavesMade-Caught,SuccessfulOpenPlayPasses,TotalLossesOfPossession,RightsidePasses,TimePlayed,CornersWon,UnsuccessfulLongPasses,GoalsConcededOutsideBox,UnsuccessfulLaunches,AerialDuels,GroundDuelsWon,GkSuccessfulDistribution,GoalsConcededInsideBox,SuccessfulLaunches,UnsuccessfulShortPasses,WinningGoal,AerialDuelsLost,SubstituteOn,TotalFoulsConceded,SubstituteOff,SavesFromPenalty,PenaltiesSaved,TotalTackles,LastManTackle,TacklesWon,PenaltiesConceded,TacklesLost,SuccessfulDribbles,KeyPasses(attemptAssists),Putthrough/blockedDistribution,Putthrough/blockedDistributionWon,HomeGoals,AwayGoals,FoulAttemptedTackle,OwnGoalScored,TotalShots,ShotsOffTarget(incWoodwork),TotalTouchesInOppositionBox,UnsuccessfulCornersIntoBox,CornersTaken(inclShortCorners),ThrowInsToOwnPlayer,ThrowInsToOppositionPlayer,SuccessfulCrosses&Corners,UnsuccessfulCrossesOpenPlay,BackwardPasses,UnsuccessfulCrosses&Corners,SuccessfulCornersIntoBox,UnsuccessfulDribbles,GoalAssists,ShotsOnTarget(IncGoals),ThroughBalls,Assists(intentional),AttemptsFromSetPieces,TimesTackled,BlockedShots,SuccessfulLay-offs,Blocks,SuccessfulCrossesOpenPlay,HandballsConceded,StraightRedCards,TotalRedCards,RedCards-2ndYellow,Offsides,ClearancesOffTheLine,FoulWonPenalty,GoalsFromInsideBox,RightFootGoals,Goals,HeadedGoals,GoalsFromOutsideBox,LeftFootGoals,OtherGoals,SecondGoalAssists,PenaltiesTaken,PenaltyGoals,SetPiecesGoals,UnsuccessfulLay-offs
cpl::Football_Player::46e85b6f18f042fe837554290482828b,A. Đidić,Atlético,Defender,2022,defender,28,2242,2,1,17,0,6,1,18,27,1,0,6,0,73,89.0,28,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.0,1.0,179.0,25.0,158.0,73.0,32.0,111.0,100.0,,1369.0,588.0,59.0,1030.0,6.0,40.0,4.0,,115.0,28.0,9.0,,648.0,,64.0,118.0,,10.0,1521.0,,,58.0,1258.0,,28.0,,1548.0,125.0,,,1825.0,,1343.0,194.0,248.0,2242.0,1.0,78.0,5.0,30.0,99.0,27.0,1.0,23.0,11.0,101.0,1.0,26.0,3.0,27.0,1.0,,,25.0,,18.0,,7.0,1.0,4.0,8.0,4.0,2.0,0.0,8.0,,17.0,11.0,28.0,,,,,,,64.0,,,2.0,1.0,6.0,,1.0,4.0,2.0,3.0,,17.0,,,,,,,2.0,,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,
cpl::Football_Player::88981199ee1c47cbb911a6b22266e324,M. Tissot,Atlético,Defender,2022,defender,30,2439,3,2,20,0,10,2,17,21,25,4,5,0,51,74.0,26,0.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.0,25.0,232.0,30.0,186.0,23.0,76.0,48.0,88.0,,648.0,352.0,141.0,331.0,5.0,37.0,6.0,,208.0,30.0,6.0,,41.0,,80.0,112.0,,10.0,841.0,,,98.0,600.0,,30.0,,880.0,45.0,,,1516.0,,612.0,445.0,300.0,2439.0,14.0,77.0,5.0,38.0,45.0,65.0,,21.0,7.0,155.0,0.0,22.0,,21.0,18.0,,,29.0,,17.0,,12.0,11.0,13.0,49.0,20.0,2.0,1.0,15.0,,20.0,10.0,42.0,,1.0,159.0,64.0,18.0,50.0,187.0,56.0,1.0,20.0,2.0,10.0,1.0,1.0,5.0,43.0,3.0,,9.0,13.0,1.0,,,,4.0,,1.0,2.0,1.0,3.0,,1.0,2.0,,,,,1.0,
cpl::Football_Player::b78b9cf10b374d23824749c6e410990c,E. Adekugbe,York,Midfielder,2022,midfielder,22,967,1,0,4,0,1,0,8,20,21,0,3,0,57,89.0,11,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.0,21.0,67.0,10.0,75.0,4.0,28.0,42.0,44.0,,542.0,151.0,68.0,336.0,3.0,7.0,1.0,,54.0,22.0,2.0,,167.0,,17.0,64.0,,10.0,580.0,,,31.0,500.0,,22.0,,609.0,9.0,,,726.0,,513.0,96.0,171.0,967.0,,21.0,1.0,1.0,7.0,40.0,,10.0,1.0,46.0,1.0,3.0,12.0,20.0,6.0,,,13.0,,8.0,,5.0,6.0,6.0,7.0,2.0,1.0,0.0,6.0,,4.0,3.0,7.0,,,3.0,1.0,1.0,4.0,120.0,4.0,,3.0,,1.0,,,,4.0,1.0,6.0,3.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,
cpl::Football_Player::3aa93b6a47f24dd59a4d50f71ae926d5,M. Cantave,Vancouver FC,Midfielder,2022,midfielder,13,532,1,2,13,0,7,2,2,12,15,2,3,1,36,83.0,8,1.35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,15.0,21.0,5.0,84.0,4.0,40.0,2.0,37.0,,101.0,26.0,73.0,29.0,3.0,3.0,,,31.0,13.0,,,33.0,,2.0,18.0,,10.0,118.0,,,47.0,99.0,,13.0,,122.0,3.0,,,253.0,,97.0,76.0,29.0,532.0,6.0,1.0,1.0,,11.0,33.0,,7.0,,20.0,1.0,7.0,8.0,12.0,5.0,,,8.0,,2.0,,6.0,10.0,7.0,8.0,4.0,1.0,0.0,5.0,,13.0,6.0,18.0,4.0,7.0,5.0,1.0,3.0,8.0,34.0,12.0,1.0,15.0,2.0,7.0,1.0,1.0,,23.0,2.0,3.0,,2.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,,1.0,,,,
cpl::Football_Player::9a6571b3737143b79989244b08fbd50d,S. Camargo,Cavalry,Midfielder,2022,midfielder,15,789,2,0,12,0,6,0,1,7,10,3,3,0,20,76.0,11,1.25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,10.0,63.0,9.0,73.0,2.0,40.0,9.0,25.0,,195.0,75.0,63.0,48.0,3.0,2.0,1.0,,72.0,15.0,,,59.0,,12.0,34.0,,10.0,242.0,,,48.0,186.0,,15.0,,258.0,2.0,,,400.0,,179.0,132.0,54.0,789.0,8.0,10.0,2.0,,10.0,23.0,,9.0,,53.0,0.0,8.0,6.0,7.0,7.0,,,2.0,,1.0,,1.0,11.0,12.0,13.0,4.0,1.0,1.0,3.0,,12.0,6.0,37.0,11.0,20.0,3.0,,9.0,10.0,70.0,21.0,4.0,15.0,,6.0,,,1.0,29.0,,8.0,,3.0,,,,,3.0,,1.0,1.0,2.0,2.0,,1.0,,,,,,,1.0
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver FC,Midfielder,2022,midfielder,27,1215,1,1,13,0,8,1,9,13,9,0,1,0,30,79.0,14,1.04,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.0,9.0,107.0,14.0,93.0,3.0,49.0,34.0,37.0,,389.0,176.0,83.0,126.0,1.0,1.0,1.0,,139.0,27.0,1.0,,102.0,,19.0,72.0,,10.0,485.0,,,56.0,355.0,,27.0,,496.0,4.0,,,718.0,,379.0,208.0,84.0,1215.0,9.0,35.0,4.0,9.0,10.0,34.0,,10.0,2.0,72.0,1.0,7.0,13.0,13.0,11.0,,,18.0,,9.0,,9.0,7.0,23.0,30.0,9.0,1.0,0.0,5.0,,13.0,5.0,19.0,12.0,24.0,13.0,5.0,17.0,36.0,134.0,51.0,7.0,8.0,1.0,8.0,2.0,1.0,1.0,21.0,8.0,4.0,,7.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0
cpl::Football_Player::6f78048ef6fe4d51aa66aa87e5fbf0c5,A. Daniels,Pacific,Midfielder,2022,midfielder,21,1298,1,0,21,0,11,0,16,10,12,2,1,0,70,83.0,24,1.66,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.0,12.0,92.0,16.0,144.0,7.0,73.0,16.0,68.0,,424.0,139.0,134.0,185.0,1.0,13.0,1.0,,89.0,21.0,1.0,,110.0,,22.0,65.0,,10.0,494.0,,,76.0,408.0,,21.0,,516.0,4.0,,,799.0,,405.0,197.0,127.0,1298.0,11.0,19.0,4.0,2.0,10.0,61.0,,20.0,,73.0,0.0,3.0,5.0,10.0,11.0,,,31.0,,16.0,,15.0,18.0,17.0,18.0,11.0,0.0,1.0,6.0,,21.0,10.0,25.0,5.0,11.0,8.0,,14.0,9.0,140.0,19.0,4.0,21.0,,11.0,1.0,,2.0,53.0,8.0,8.0,3.0,7.0,,,,,2.0,,,1.0,,1.0,,,1.0,,,,,,
cpl::Football_Player::316e45756fc44527ada7b1ea025918b0,J. Di Chiara,York,Midfielder,2022,midfielder,18,870,0,0,6,0,1,0,8,19,26,3,4,1,35,78.0,13,1.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,26.0,56.0,9.0,128.0,13.0,44.0,7.0,60.0,,196.0,71.0,91.0,75.0,4.0,7.0,2.0,,54.0,18.0,1.0,,46.0,,9.0,32.0,,10.0,247.0,,,68.0,189.0,,18.0,,252.0,6.0,,,415.0,,191.0,115.0,62.0,870.0,6.0,4.0,2.0,1.0,37.0,47.0,,11.0,,52.0,0.0,24.0,9.0,19.0,6.0,,,15.0,,8.0,,7.0,6.0,5.0,15.0,5.0,,,10.0,,6.0,5.0,18.0,1.0,1.0,2.0,,2.0,6.0,73.0,7.0,,12.0,,1.0,,,1.0,25.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,,3.0,,,,,,,,,,,,,,
cpl::Football_Player::52d99817ceb0499ead24ec2a7544f687,M. Camara,Wanderers,Midfielder,2022,midfielder,26,2001,4,1,16,0,9,1,23,27,25,12,5,0,29,78.0,39,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.0,25.0,105.0,25.0,234.0,23.0,82.0,19.0,97.0,,370.0,109.0,156.0,175.0,5.0,11.0,7.0,,83.0,26.0,3.0,,128.0,,22.0,93.0,,10.0,456.0,,,137.0,351.0,,26.0,,475.0,6.0,,,742.0,,353.0,208.0,107.0,2001.0,8.0,19.0,2.0,6.0,78.0,74.0,,37.0,1.0,86.0,0.0,55.0,1.0,27.0,13.0,,,34.0,,23.0,,11.0,15.0,17.0,23.0,13.0,3.0,1.0,9.0,,16.0,7.0,50.0,,,1.0,,,,131.0,,,18.0,1.0,9.0,,,,43.0,5.0,16.0,4.0,,1.0,,,,12.0,,1.0,4.0,3.0,4.0,,,1.0,,,,,,6.0
cpl::Football_Player::ce3fbd6fe22a4e729054951b2effe079,M. Kacher,Valour,Midfielder,2022,midfielder,23,870,1,0,12,0,3,0,8,11,5,0,0,0,25,80.0,20,2.07,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,5.0,47.0,9.0,72.0,3.0,41.0,17.0,22.0,,184.0,65.0,60.0,70.0,,3.0,2.0,,55.0,23.0,,,42.0,,17.0,37.0,,10.0,224.0,,,50.0,167.0,,23.0,,231.0,2.0,,,368.0,,177.0,117.0,58.0,870.0,8.0,7.0,1.0,3.0,12.0,19.0,,19.0,1.0,40.0,0.0,9.0,14.0,11.0,7.0,,,10.0,,8.0,,2.0,4.0,10.0,10.0,3.0,1.0,0.0,4.0,,12.0,9.0,17.0,12.0,17.0,1.0,,8.0,10.0,66.0,25.0,5.0,10.0,,3.0,,,3.0,24.0,6.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,
cpl::Football_Player::634d740392524c46b4ed8a46e73d7568,O. Tabi,FC Laval,Midfielder,2022,midfielder,19,1011,0,0,4,0,1,0,17,16,6,3,5,0,42,76.0,16,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,6.0,88.0,11.0,121.0,6.0,62.0,11.0,51.0,,273.0,132.0,107.0,145.0,5.0,19.0,2.0,,82.0,19.0,,,20.0,,33.0,73.0,,10.0,355.0,,,70.0,262.0,,19.0,,361.0,11.0,,,682.0,,268.0,186.0,122.0,1011.0,6.0,24.0,3.0,12.0,14.0,45.0,,13.0,1.0,64.0,0.0,8.0,8.0,16.0,7.0,,,28.0,,17.0,2.0,11.0,11.0,6.0,36.0,17.0,,,7.0,,4.0,3.0,14.0,,,89.0,13.0,2.0,27.0,87.0,27.0,,16.0,,1.0,,,,35.0,1.0,1.0,1.0,2.0,1.0,,,,3.0,,,,,,,,,,,,,,
cpl::Football_Player::d3d6fda71a9e4981abbb1d3785bc0dee,C. Trafford,Cavalry,Midfielder,2022,midfielder,24,1550,0,0,12,0,4,0,36,41,43,0,9,0,69,85.0,21,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.0,43.0,128.0,20.0,259.0,46.0,88.0,26.0,151.0,,698.0,260.0,193.0,382.0,9.0,22.0,2.0,,94.0,24.0,2.0,,191.0,,42.0,114.0,,10.0,810.0,,,108.0,672.0,,24.0,,826.0,17.0,,,1104.0,,682.0,176.0,204.0,1550.0,8.0,24.0,6.0,8.0,66.0,105.0,,15.0,4.0,104.0,0.0,20.0,4.0,41.0,15.0,,,59.0,,36.0,,23.0,3.0,8.0,33.0,24.0,,,28.0,,12.0,8.0,26.0,,,5.0,3.0,3.0,8.0,171.0,8.0,,6.0,,4.0,1.0,,,18.0,2.0,7.0,4.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0
cpl::Football_Player::ea993e84d28d42ad8bdef8cff90110c3,J. Gagnon-Laparé,Wanderers,Midfielder,2022,midfielder,22,1719,0,1,12,0,2,1,36,34,35,0,6,1,51,82.0,21,1.1,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.0,35.0,187.0,20.0,226.0,19.0,88.0,87.0,120.0,,847.0,296.0,189.0,429.0,6.0,12.0,2.0,,198.0,22.0,6.0,,220.0,,36.0,123.0,,10.0,1003.0,,,106.0,760.0,,22.0,,1034.0,27.0,,,1409.0,,822.0,314.0,282.0,1719.0,7.0,49.0,4.0,7.0,37.0,101.0,,17.0,4.0,138.0,0.0,18.0,2.0,34.0,3.0,,,59.0,,36.0,,23.0,7.0,42.0,33.0,17.0,,,19.0,,12.0,10.0,25.0,19.0,34.0,14.0,2.0,22.0,12.0,236.0,47.0,13.0,7.0,1.0,2.0,5.0,1.0,3.0,37.0,4.0,6.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
cpl::Football_Player::457ece1900a444059608f022f37a3d7e,M. Simmons,Scottish,Midfielder,2022,midfielder,24,1243,0,1,2,0,1,1,17,16,29,3,2,0,38,73.0,22,1.59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,29.0,113.0,16.0,146.0,5.0,65.0,23.0,73.0,,302.0,166.0,133.0,184.0,2.0,15.0,2.0,,98.0,24.0,1.0,,29.0,,35.0,87.0,,10.0,401.0,,,73.0,279.0,,24.0,,415.0,19.0,,,774.0,,290.0,220.0,121.0,1243.0,4.0,49.0,4.0,20.0,13.0,68.0,,18.0,3.0,64.0,0.0,8.0,8.0,16.0,13.0,,,30.0,,17.0,,13.0,9.0,7.0,25.0,10.0,,,10.0,,2.0,1.0,9.0,5.0,7.0,111.0,29.0,3.0,14.0,99.0,20.0,1.0,18.0,1.0,1.0,1.0,1.0,,33.0,,1.0,2.0,2.0,,,,,3.0,,,,,,,,,,,,,,1.0
cpl::Football_Player::025b3abb0a9541f29ad82d9cd2eb8335,J. Escalante,Cavalry,Midfielder,2022,midfielder,28,2238,4,5,29,0,14,5,26,34,38,8,7,0,55,75.0,30,1.21,39,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.0,38.0,172.0,25.0,250.0,21.0,110.0,42.0,123.0,,493.0,166.0,212.0,225.0,7.0,23.0,3.0,,224.0,28.0,6.0,,60.0,,30.0,88.0,,10.0,645.0,,,127.0,451.0,,28.0,,665.0,24.0,,,1282.0,,476.0,394.0,229.0,2238.0,31.0,45.0,6.0,16.0,38.0,102.0,,24.0,6.0,127.0,1.0,17.0,3.0,34.0,8.0,,,46.0,,26.0,1.0,20.0,19.0,33.0,51.0,25.0,2.0,2.0,13.0,1.0,29.0,15.0,74.0,16.0,39.0,89.0,15.0,34.0,56.0,210.0,82.0,16.0,42.0,5.0,14.0,,5.0,10.0,61.0,7.0,10.0,2.0,10.0,5.0,,,,8.0,,,2.0,,4.0,,2.0,4.0,,1.0,1.0,1.0,2.0,1.0
cpl::Football_Player::c6576ae66ba14806983c2572f24851a7,M. Polisi,TSS Rovers,Midfielder,2022,midfielder,15,383,0,0,2,0,1,0,9,11,3,1,0,0,23,87.0,8,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,3.0,23.0,3.0,66.0,3.0,35.0,3.0,21.0,,153.0,40.0,53.0,67.0,,,3.0,,18.0,15.0,1.0,,45.0,,5.0,19.0,,10.0,176.0,,,45.0,150.0,,15.0,,176.0,1.0,,,247.0,,153.0,55.0,37.0,383.0,1.0,4.0,2.0,4.0,13.0,18.0,,6.0,,19.0,0.0,10.0,12.0,11.0,1.0,,,10.0,,9.0,1.0,1.0,5.0,1.0,12.0,4.0,0.0,0.0,6.0,,2.0,1.0,7.0,,,1.0,,,,54.0,,,4.0,,1.0,1.0,,,15.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::f52a8b692a56475c9c08c17236a42e86,S. Shome,Cavalry,Midfielder,2022,midfielder,24,1975,0,1,9,0,0,1,26,21,27,1,2,0,52,77.0,38,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.0,27.0,163.0,23.0,183.0,21.0,59.0,20.0,105.0,,525.0,303.0,143.0,206.0,2.0,25.0,6.0,,136.0,24.0,3.0,,149.0,,38.0,106.0,,10.0,664.0,,,78.0,505.0,,24.0,,688.0,19.0,,,1003.0,,503.0,248.0,114.0,1975.0,6.0,32.0,3.0,6.0,40.0,84.0,,35.0,2.0,131.0,0.0,19.0,1.0,21.0,7.0,,,46.0,,26.0,,20.0,11.0,13.0,38.0,18.0,,,9.0,,9.0,9.0,17.0,,,24.0,4.0,4.0,11.0,122.0,11.0,,13.0,1.0,,6.0,1.0,,25.0,5.0,3.0,4.0,4.0,3.0,,,,1.0,,,,,,,,,,,,,,1.0
cpl::Football_Player::6f0bf504d0ed4e47b885d8b0f7634541,A. González,Edmonton,Midfielder,2022,midfielder,23,1307,3,2,22,0,10,2,7,11,21,9,2,0,20,80.0,21,1.45,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0,21.0,59.0,13.0,89.0,1.0,42.0,20.0,43.0,,231.0,75.0,84.0,78.0,2.0,8.0,5.0,,84.0,23.0,,,25.0,,8.0,49.0,,10.0,274.0,,,46.0,211.0,,23.0,,290.0,2.0,,,503.0,,215.0,144.0,96.0,1307.0,16.0,10.0,1.0,4.0,5.0,42.0,,20.0,,49.0,0.0,4.0,10.0,11.0,12.0,,,12.0,,7.0,1.0,5.0,9.0,9.0,19.0,13.0,1.0,2.0,2.0,,22.0,12.0,24.0,15.0,24.0,1.0,,10.0,14.0,94.0,33.0,6.0,15.0,2.0,10.0,1.0,1.0,5.0,28.0,8.0,3.0,,3.0,1.0,,,,9.0,,,3.0,1.0,3.0,1.0,,1.0,,,,,,
cpl::Football_Player::a74dd9996ece4a5fa02827becbd4136e,M. Hernández,York,Midfielder,2022,midfielder,16,969,0,1,11,0,4,1,14,30,14,1,6,1,42,77.0,12,1.11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,14.0,87.0,12.0,121.0,6.0,61.0,18.0,52.0,,277.0,129.0,107.0,120.0,6.0,13.0,1.0,,112.0,16.0,1.0,,101.0,,12.0,60.0,,10.0,352.0,,,69.0,259.0,,16.0,,364.0,10.0,,,589.0,,269.0,170.0,66.0,969.0,10.0,18.0,1.0,6.0,14.0,46.0,,11.0,2.0,69.0,0.0,8.0,4.0,30.0,9.0,,,23.0,,14.0,,9.0,9.0,14.0,17.0,6.0,,,14.0,,11.0,7.0,22.0,12.0,18.0,15.0,3.0,12.0,21.0,68.0,37.0,6.0,15.0,1.0,4.0,,1.0,1.0,24.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::117bafa4d405497f95b6c84619fceace,Umaro Baldé,Pacific,Midfielder,2022,midfielder,4,59,0,0,0,0,0,0,1,2,0,0,0,0,0,95.0,1,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,,2.0,1.0,12.0,,8.0,1.0,4.0,,34.0,13.0,12.0,18.0,,,,,3.0,4.0,,,13.0,,,3.0,,10.0,35.0,,,8.0,33.0,,4.0,,36.0,,,,50.0,,33.0,11.0,6.0,59.0,1.0,,1.0,,,4.0,,,,2.0,0.0,,3.0,2.0,1.0,,,2.0,,1.0,,1.0,2.0,3.0,1.0,,0.0,0.0,2.0,,,,2.0,,,,,,1.0,4.0,1.0,,2.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::edcf64e77c8c4771af573d1d441cc470,C. Toussaint,Pacific,Midfielder,2022,midfielder,25,1464,0,2,5,0,0,2,27,32,19,0,4,2,28,84.0,21,1.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.0,19.0,138.0,15.0,174.0,9.0,75.0,45.0,76.0,,724.0,309.0,142.0,357.0,4.0,28.0,5.0,,111.0,25.0,2.0,,220.0,,33.0,93.0,,10.0,844.0,,,98.0,679.0,,25.0,,862.0,16.0,,,1089.0,,706.0,186.0,216.0,1464.0,1.0,34.0,3.0,5.0,32.0,67.0,,18.0,,104.0,0.0,23.0,10.0,32.0,6.0,,,39.0,,27.0,,12.0,9.0,15.0,36.0,26.0,0.0,0.0,25.0,,5.0,5.0,7.0,,,2.0,,1.0,6.0,117.0,6.0,,4.0,2.0,,2.0,1.0,,18.0,,6.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
cpl::Football_Player::0affe36819cc4290bfa45fb50ea6a480,J. Carlos,Scrosoppi,Midfielder,2022,midfielder,12,441,0,1,1,0,1,1,13,10,6,0,1,0,33,77.0,10,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,6.0,33.0,5.0,88.0,4.0,38.0,6.0,42.0,,107.0,44.0,76.0,37.0,1.0,1.0,,,25.0,12.0,,,37.0,,11.0,27.0,,10.0,138.0,,,46.0,101.0,,12.0,,140.0,2.0,,,238.0,,106.0,69.0,30.0,441.0,1.0,8.0,3.0,4.0,12.0,38.0,,7.0,1.0,25.0,0.0,8.0,7.0,10.0,4.0,,,24.0,,13.0,,11.0,8.0,5.0,9.0,6.0,,,5.0,,1.0,,15.0,,,,,,3.0,29.0,3.0,,7.0,1.0,1.0,2.0,1.0,,18.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
cpl::Football_Player::b631f78036324d79a97a6c1cfe650d2a,P. Lamothe,Pacific,Midfielder,2022,midfielder,21,1500,2,0,18,0,6,0,25,36,18,2,5,0,33,88.0,19,1.14,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.0,18.0,100.0,17.0,179.0,3.0,101.0,20.0,72.0,,670.0,214.0,170.0,310.0,5.0,8.0,2.0,,86.0,21.0,2.0,,172.0,,32.0,94.0,,10.0,765.0,,,107.0,650.0,,21.0,,770.0,10.0,,,1053.0,,665.0,209.0,212.0,1500.0,10.0,12.0,5.0,1.0,9.0,69.0,,14.0,1.0,88.0,1.0,6.0,4.0,36.0,10.0,,,34.0,,25.0,,9.0,17.0,19.0,26.0,12.0,1.0,1.0,27.0,,18.0,12.0,26.0,10.0,17.0,9.0,,9.0,7.0,172.0,18.0,6.0,14.0,,6.0,4.0,,1.0,39.0,5.0,8.0,2.0,2.0,,,,,2.0,,,1.0,2.0,2.0,,1.0,,,,,,,1.0
cpl::Football_Player::6e943143672a42eeb7027b5f429d01b1,S. Rogers,Cavalry,Midfielder,2022,midfielder,3,25,0,0,0,0,0,0,1,0,0,0,0,0,0,75.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,1.0,,5.0,,3.0,,1.0,,3.0,1.0,4.0,1.0,,1.0,,,1.0,3.0,,,1.0,,,1.0,,10.0,4.0,,,4.0,3.0,,3.0,,4.0,,,,10.0,,3.0,5.0,2.0,25.0,,,,,1.0,1.0,,,,1.0,0.0,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
